evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
46 km al O de OllagÃ¼e,-21.260 ,-68.699,2023-06-20,19:22:20,2023-06-20,23:22:20,112,km,3.2,Ml
82 km al O de Tongoy,-30.508 ,-72.295,2023-06-20,19:02:08,2023-06-20,23:02:08,19,km,3.1,Ml
31 km al E de Pica,-20.405 ,-69.049,2023-06-20,16:28:07,2023-06-20,20:28:07,104,km,4.3,Ml
124 km al O de TirÃºa,-38.339 ,-74.918,2023-06-20,14:53:49,2023-06-20,18:53:49,10,km,3.2,Ml
64 km al SO de Alto Hospicio,-20.637 ,-70.576,2023-06-20,11:07:06,2023-06-20,15:07:06,41,km,3.0,Ml
62 km al NE de Quillagua,-21.247 ,-69.131,2023-06-20,09:09:18,2023-06-20,13:09:18,95,km,2.8,Ml
8 km al O de Huasco,-28.447 ,-71.295,2023-06-20,08:36:24,2023-06-20,12:36:24,32,km,2.7,Ml
29 km al NO de Pozo Almonte,-20.026 ,-69.914,2023-06-20,05:45:59,2023-06-20,09:45:59,52,km,2.8,Ml
74 km al N de San Pedro de Atacama,-22.267 ,-68.068,2023-06-20,05:04:30,2023-06-20,09:04:30,205,km,4.3,Ml
24 km al O de Mina Collahuasi,-20.783 ,-68.887,2023-06-20,01:47:34,2023-06-20,05:47:34,105,km,2.6,Ml
74 km al O de Socaire,-23.583 ,-68.613,2023-06-19,22:30:35,2023-06-20,02:30:35,177,km,4.2,Ml
24 km al SO de Linares,-36.027 ,-71.732,2023-06-19,22:22:34,2023-06-20,02:22:34,71,km,2.8,Ml
74 km al O de Socaire,-23.520 ,-68.614,2023-06-19,21:38:47,2023-06-20,01:38:47,110,km,2.9,Ml
