evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
52 km al NO de Quillagua,-21.418 ,-69.961,2023-06-05,17:33:58,2023-06-05,21:33:58,78,km,4.3,Mw
33 km al E de Tierra Amarilla,-27.584 ,-69.949,2023-06-05,17:06:09,2023-06-05,21:06:09,91,km,3.6,Ml
27 km al N de Pichilemu,-34.147 ,-72.058,2023-06-05,16:47:50,2023-06-05,20:47:50,51,km,2.7,Ml
15 km al SO de Visviri,-17.692 ,-69.576,2023-06-05,15:24:52,2023-06-05,19:24:52,172,km,3.0,M
32 km al E de Pica,-20.597 ,-69.044,2023-06-05,14:23:43,2023-06-05,18:23:43,106,km,3.2,Ml
22 km al S de Tacna,-18.216 ,-70.234,2023-06-05,12:54:51,2023-06-05,16:54:51,83,km,3.8,Ml
33 km al SO de Huasco,-28.732 ,-71.362,2023-06-05,10:54:43,2023-06-05,14:54:43,32,km,3.2,Ml
61 km al SO de Mina Collahuasi,-21.264 ,-69.020,2023-06-05,10:23:19,2023-06-05,14:23:19,109,km,3.2,Ml
40 km al O de Mina Collahuasi,-20.719 ,-69.023,2023-06-05,10:01:37,2023-06-05,14:01:37,101,km,3.0,Ml
63 km al SE de Mina La Escondida.,-24.636 ,-68.581,2023-06-05,08:25:31,2023-06-05,12:25:31,134,km,2.9,Ml
48 km al SE de Sierra Gorda.,-23.128 ,-68.916,2023-06-05,08:18:44,2023-06-05,12:18:44,98,km,2.8,Ml
19 km al SE de La Higuera,-29.666 ,-71.126,2023-06-05,05:45:19,2023-06-05,09:45:19,29,km,2.8,Ml
23 km al NO de Taltal,-25.251 ,-70.629,2023-06-05,02:55:12,2023-06-05,06:55:12,33,km,2.8,Ml
8 km al NE de OllagÃ¼e,-21.180 ,-68.199,2023-06-05,02:53:33,2023-06-05,06:53:33,24,km,3.1,Ml
129 km al O de Lebu,-37.973 ,-75.045,2023-06-05,02:41:22,2023-06-05,06:41:22,20,km,3.5,Ml
106 km al SE de Socaire,-24.217 ,-67.110,2023-06-05,01:24:25,2023-06-05,05:24:25,208,km,3.9,Ml
14 km al O de Ovalle,-30.647 ,-71.339,2023-06-05,00:54:12,2023-06-05,04:54:12,52,km,2.8,Ml
120 km al SE de Socaire,-24.122 ,-66.864,2023-06-05,00:45:14,2023-06-05,04:45:14,220,km,3.6,Ml
42 km al S de Alto del Carmen,-29.127 ,-70.597,2023-06-05,00:04:49,2023-06-05,04:04:49,89,km,3.2,Ml
70 km al O de Cobquecura,-36.094 ,-73.571,2023-06-04,21:23:55,2023-06-05,01:23:55,38,km,2.5,Ml
19 km al S de Salamanca,-31.945 ,-71.033,2023-06-04,21:11:42,2023-06-05,01:11:42,83,km,2.9,Ml
45 km al O de Punitaqui,-30.884 ,-71.723,2023-06-04,21:10:10,2023-06-05,01:10:10,46,km,2.7,Ml
1 km al O de Calama,-22.471 ,-68.944,2023-06-04,20:31:40,2023-06-05,00:31:40,97,km,3.0,Ml
55 km al SO de OllagÃ¼e,-21.538 ,-68.665,2023-06-04,20:01:19,2023-06-05,00:01:19,150,km,3.4,Ml
