evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
31 km al N de Ancud,-41.591 ,-73.783,2023-06-29,17:36:42,2023-06-29,21:36:42,40,km,2.9,Ml
57 km al N de Calama,-21.967 ,-68.844,2023-06-29,13:58:26,2023-06-29,17:58:26,108,km,2.6,Ml
16 km al NE de Pica,-20.392 ,-69.218,2023-06-29,13:56:04,2023-06-29,17:56:04,112,km,2.5,Ml
22 km al SO de OllagÃ¼e,-21.371 ,-68.403,2023-06-29,13:38:09,2023-06-29,17:38:09,128,km,2.8,Ml
14 km al SO de Punitaqui,-30.952 ,-71.312,2023-06-29,11:45:19,2023-06-29,15:45:19,60,km,3.7,Ml
106 km al NE de Socaire,-23.127 ,-66.977,2023-06-29,10:42:48,2023-06-29,14:42:48,220,km,3.6,Ml
38 km al SO de OllagÃ¼e,-21.540 ,-68.402,2023-06-29,09:13:08,2023-06-29,13:13:08,135,km,2.8,Ml
24 km al E de Pica,-20.481 ,-69.097,2023-06-29,08:29:16,2023-06-29,12:29:16,93,km,2.9,Ml
74 km al SO de OllagÃ¼e,-21.701 ,-68.755,2023-06-29,08:24:54,2023-06-29,12:24:54,99,km,2.7,Ml
14 km al O de Ancud,-41.833 ,-73.992,2023-06-29,04:10:23,2023-06-29,08:10:23,52,km,2.7,Ml
62 km al NO de Cobquecura,-35.721 ,-73.251,2023-06-29,02:52:35,2023-06-29,06:52:35,28,km,3.9,Ml
91 km al S de Mina La Escondida.,-25.062 ,-69.271,2023-06-29,01:06:23,2023-06-29,05:06:23,92,km,3.0,Ml
49 km al NE de Calama,-22.087 ,-68.692,2023-06-28,22:12:59,2023-06-29,02:12:59,119,km,2.7,Ml
46 km al NO de Quillagua,-21.345 ,-69.829,2023-06-28,21:23:57,2023-06-29,01:23:57,52,km,2.8,Ml
