evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
33 km al SE de San Pedro de Atacama,-23.066 ,-67.924,2023-06-18,16:58:13,2023-06-18,20:58:13,287,km,3.7,Ml
34 km al S de Melipilla,-33.986 ,-71.187,2023-06-18,14:57:12,2023-06-18,18:57:12,69,km,2.7,Ml
41 km al SO de Los Vilos,-32.244 ,-71.688,2023-06-18,13:54:21,2023-06-18,17:54:21,33,km,3.0,Ml
17 km al E de Sierra Gorda.,-22.959 ,-69.167,2023-06-18,13:50:26,2023-06-18,17:50:26,100,km,3.6,Ml
49 km al NO de Tongoy,-29.982 ,-71.888,2023-06-18,12:26:36,2023-06-18,16:26:36,38,km,4.2,Ml
68 km al SE de Socaire,-23.846 ,-67.279,2023-06-18,11:33:54,2023-06-18,15:33:54,250,km,3.2,Ml
31 km al O de Mina Collahuasi,-20.858 ,-68.951,2023-06-18,09:19:40,2023-06-18,13:19:40,116,km,2.9,Ml
75 km al SE de Antofagasta,-24.245 ,-70.082,2023-06-18,07:47:57,2023-06-18,11:47:57,56,km,4.2,Ml
21 km al S de Huasco,-28.647 ,-71.179,2023-06-18,06:29:51,2023-06-18,10:29:51,48,km,3.2,Ml
61 km al S de Ilo,-18.160 ,-71.131,2023-06-18,02:58:30,2023-06-18,06:58:30,36,km,3.5,Ml
103 km al O de Tortel,-47.520 ,-74.845,2023-06-18,02:50:00,2023-06-18,06:50:00,34,km,3.6,Ml
49 km al NE de Mina La Escondida.,-23.892 ,-68.812,2023-06-18,01:47:15,2023-06-18,05:47:15,108,km,3.2,Ml
107 km al NE de Socaire,-23.148 ,-66.963,2023-06-18,01:44:42,2023-06-18,05:44:42,233,km,3.6,Ml
120 km al SE de Socaire,-24.473 ,-67.203,2023-06-18,00:17:20,2023-06-18,04:17:20,197,km,3.5,Ml
125 km al NE de Socaire,-23.114 ,-66.782,2023-06-17,23:58:41,2023-06-18,03:58:41,267,km,4.5,Mw
41 km al O de Navidad,-34.024 ,-72.262,2023-06-17,23:09:21,2023-06-18,03:09:21,24,km,3.0,Ml
32 km al O de OllagÃ¼e,-21.229 ,-68.562,2023-06-17,21:20:45,2023-06-18,01:20:45,124,km,3.3,Ml
