evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
60 km al S de Putre,-18.727 ,-69.657,2023-06-22,19:24:37,2023-06-22,23:24:37,99,km,3.6,Ml
120 km al O de Navidad,-33.692 ,-73.089,2023-06-22,15:21:59,2023-06-22,19:21:59,25,km,2.9,Ml
20 km al SE de Santiago,-33.605 ,-70.580,2023-06-22,15:12:58,2023-06-22,19:12:58,101,km,3.2,Ml
46 km al NE de Mina Los Pelambres,-31.556 ,-70.212,2023-06-22,14:21:21,2023-06-22,18:21:21,129,km,2.5,Ml
50 km al SO de Pica,-20.735 ,-69.734,2023-06-22,12:31:26,2023-06-22,16:31:26,34,km,2.8,Ml
115 km al O de Lebu,-37.367 ,-74.920,2023-06-22,11:06:17,2023-06-22,15:06:17,16,km,3.5,Ml
15 km al SE de Alto Hospicio,-20.322 ,-69.975,2023-06-22,08:04:32,2023-06-22,12:04:32,80,km,2.8,Ml
75 km al O de Arica,-18.388 ,-71.026,2023-06-22,07:48:51,2023-06-22,11:48:51,34,km,3.2,Ml
31 km al SE de Pichilemu,-34.609 ,-71.815,2023-06-22,03:54:28,2023-06-22,07:54:28,46,km,3.1,Ml
23 km al E de Mejillones,-23.082 ,-70.230,2023-06-21,23:05:12,2023-06-22,03:05:12,48,km,2.6,Ml
37 km al S de Mina Collahuasi,-21.145 ,-68.752,2023-06-21,21:49:19,2023-06-22,01:49:19,101,km,2.5,Ml
