evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
110 km al NE de Socaire,-23.128 ,-66.934,2023-06-24,18:12:14,2023-06-24,22:12:14,276,km,4.6,Ml
39 km al SO de Mina Collahuasi,-21.127 ,-68.854,2023-06-24,16:06:49,2023-06-24,20:06:49,117,km,3.3,Ml
47 km al NE de Calama,-22.135 ,-68.648,2023-06-24,15:39:59,2023-06-24,19:39:59,123,km,2.6,Ml
25 km al O de La Serena,-29.972 ,-71.495,2023-06-24,14:46:00,2023-06-24,18:46:00,52,km,3.8,Ml
41 km al NO de Taltal,-25.221 ,-70.838,2023-06-24,13:14:00,2023-06-24,17:14:00,41,km,3.0,Ml
38 km al SO de ChaÃ±aral.,-26.542 ,-70.933,2023-06-24,12:30:39,2023-06-24,16:30:39,30,km,3.1,Ml
94 km al SE de Socaire,-24.122 ,-67.175,2023-06-24,10:57:31,2023-06-24,14:57:31,210,km,3.7,Ml
63 km al NE de Pica,-20.204 ,-68.812,2023-06-24,09:28:51,2023-06-24,13:28:51,128,km,2.5,Ml
45 km al O de Mina Collahuasi,-20.887 ,-69.087,2023-06-24,07:58:04,2023-06-24,11:58:04,108,km,2.6,Ml
86 km al SE de Socaire,-24.034 ,-67.196,2023-06-24,07:16:14,2023-06-24,11:16:14,203,km,3.2,Ml
94 km al SE de Socaire,-24.048 ,-67.116,2023-06-24,07:12:49,2023-06-24,11:12:49,217,km,2.6,Ml
58 km al SO de Mina Collahuasi,-21.201 ,-69.052,2023-06-24,05:56:22,2023-06-24,09:56:22,95,km,3.4,Ml
86 km al SE de Socaire,-23.959 ,-67.147,2023-06-24,05:20:22,2023-06-24,09:20:22,230,km,3.5,Ml
15 km al S de CamiÃ±a,-19.442 ,-69.395,2023-06-24,04:50:07,2023-06-24,08:50:07,98,km,4.4,Mw
58 km al NE de Calama,-22.034 ,-68.616,2023-06-24,04:32:57,2023-06-24,08:32:57,116,km,2.7,Ml
54 km al O de OllagÃ¼e,-21.421 ,-68.734,2023-06-24,03:27:54,2023-06-24,07:27:54,117,km,2.7,Ml
31 km al NE de Tocopilla,-21.850 ,-70.052,2023-06-24,01:54:34,2023-06-24,05:54:34,74,km,3.0,Ml
76 km al SE de Socaire,-23.897 ,-67.226,2023-06-24,01:35:46,2023-06-24,05:35:46,232,km,3.1,Ml
41 km al SO de Linares,-36.152 ,-71.859,2023-06-24,01:06:24,2023-06-24,05:06:24,89,km,2.9,Ml
44 km al NO de CamiÃ±a,-19.027 ,-69.719,2023-06-24,00:31:50,2023-06-24,04:31:50,5,km,2.9,Ml
51 km al SO de OllagÃ¼e,-21.607 ,-68.523,2023-06-23,23:54:01,2023-06-24,03:54:01,122,km,2.8,Ml
33 km al SE de Alto del Carmen,-28.996 ,-70.279,2023-06-23,22:40:43,2023-06-24,02:40:43,113,km,3.4,Ml
44 km al SE de Linares,-36.129 ,-71.251,2023-06-23,22:14:11,2023-06-24,02:14:11,123,km,3.1,Ml
27 km al E de Tocopilla,-22.046 ,-69.946,2023-06-23,21:06:45,2023-06-24,01:06:45,70,km,2.6,Ml
