evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
37 km al S de Taltal,-25.735 ,-70.401,2023-06-11,18:43:53,2023-06-11,22:43:53,25,km,2.6,Ml
50 km al S de Taltal,-25.839 ,-70.328,2023-06-11,18:16:38,2023-06-11,22:16:38,62,km,3.3,Ml
51 km al N de Calama,-22.025 ,-68.812,2023-06-11,16:35:24,2023-06-11,20:35:24,106,km,4.5,Mw
66 km al S de Socaire,-24.166 ,-67.733,2023-06-11,12:44:32,2023-06-11,16:44:32,229,km,2.6,Ml
31 km al SE de Calama,-22.725 ,-68.809,2023-06-11,12:10:07,2023-06-11,16:10:07,85,km,2.6,Ml
8 km al S de Huasco,-28.531 ,-71.196,2023-06-11,11:29:12,2023-06-11,15:29:12,45,km,2.6,Ml
21 km al O de La Higuera,-29.521 ,-71.421,2023-06-11,10:28:47,2023-06-11,14:28:47,69,km,3.9,Ml
26 km al O de Putre,-18.275 ,-69.792,2023-06-11,09:11:44,2023-06-11,13:11:44,15,km,3.0,Ml
55 km al O de Lebu,-37.678 ,-74.274,2023-06-11,07:46:37,2023-06-11,11:46:37,27,km,2.5,Ml
55 km al SO de Los Vilos,-32.263 ,-71.921,2023-06-11,03:02:07,2023-06-11,07:02:07,37,km,3.2,Ml
30 km al NO de Quillagua,-21.427 ,-69.683,2023-06-11,02:55:34,2023-06-11,06:55:34,28,km,3.0,Ml
180 km al O de Lebu,-38.035 ,-75.629,2023-06-11,01:46:08,2023-06-11,05:46:08,21,km,3.7,Ml
44 km al SO de Mina Collahuasi,-21.090 ,-68.979,2023-06-11,00:57:55,2023-06-11,04:57:55,113,km,4.1,M
14 km al N de Santa Cruz,-34.519 ,-71.402,2023-06-10,23:58:00,2023-06-11,03:58:00,65,km,2.9,Ml
31 km al S de Mina Collahuasi,-21.102 ,-68.640,2023-06-10,23:35:24,2023-06-11,03:35:24,118,km,3.0,Ml
30 km al SO de Mina Collahuasi,-20.971 ,-68.902,2023-06-10,22:10:43,2023-06-11,02:10:43,105,km,2.6,Ml
57 km al NE de CamiÃ±a,-18.932 ,-69.060,2023-06-10,21:15:46,2023-06-11,01:15:46,136,km,3.0,Ml
11 km al NE de OllagÃ¼e,-21.133 ,-68.213,2023-06-10,20:12:17,2023-06-11,00:12:17,109,km,2.6,Ml
