evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
40 km al S de Sierra Gorda.,-23.235 ,-69.182,2023-06-04,19:24:59,2023-06-04,23:24:59,129,km,2.9,Ml
56 km al NE de El Salvador,-25.824 ,-69.312,2023-06-04,19:21:49,2023-06-04,23:21:49,110,km,2.7,Ml
29 km al O de Mina Collahuasi,-20.722 ,-68.917,2023-06-04,17:46:34,2023-06-04,21:46:34,111,km,3.8,Ml
28 km al E de Calama,-22.435 ,-68.659,2023-06-04,17:25:36,2023-06-04,21:25:36,106,km,3.1,Ml
7 km al E de Pica,-20.466 ,-69.264,2023-06-04,14:09:03,2023-06-04,18:09:03,112,km,3.9,Ml
31 km al SO de Los Vilos,-32.069 ,-71.787,2023-06-04,13:23:10,2023-06-04,17:23:10,40,km,2.8,Ml
31 km al NO de Pisagua,-19.385 ,-70.407,2023-06-04,13:07:40,2023-06-04,17:07:40,25,km,3.1,Ml
9 km al NO de Punitaqui,-30.761 ,-71.306,2023-06-04,12:02:29,2023-06-04,16:02:29,63,km,3.9,Ml
52 km al O de La Higuera,-29.507 ,-71.737,2023-06-04,11:26:38,2023-06-04,15:26:38,51,km,3.1,Ml
24 km al O de La Ligua,-32.453 ,-71.485,2023-06-04,08:05:01,2023-06-04,12:05:01,63,km,2.8,Ml
34 km al SE de Colchane.,-19.407 ,-68.341,2023-06-04,06:05:25,2023-06-04,10:05:25,55,km,2.9,Ml
18 km al NE de Mejillones,-22.971 ,-70.340,2023-06-04,04:45:03,2023-06-04,08:45:03,22,km,4.0,Ml
15 km al N de Vallenar,-28.437 ,-70.760,2023-06-04,03:30:43,2023-06-04,07:30:43,66,km,4.4,Mw
28 km al SE de Cuya,-19.261 ,-69.939,2023-06-04,02:13:47,2023-06-04,06:13:47,73,km,2.9,Ml
14 km al O de Socaire,-23.609 ,-68.021,2023-06-04,02:05:28,2023-06-04,06:05:28,121,km,4.7,Mw
8 km al NE de Sierra Gorda.,-22.835 ,-69.273,2023-06-04,01:46:12,2023-06-04,05:46:12,85,km,2.7,Ml
38 km al SE de Baquedano,-23.601 ,-69.614,2023-06-04,01:00:37,2023-06-04,05:00:37,82,km,3.5,Ml
44 km al SO de Mina Collahuasi,-21.158 ,-68.886,2023-06-03,21:41:25,2023-06-04,01:41:25,116,km,2.5,Ml
26 km al SE de Pica,-20.623 ,-69.124,2023-06-03,20:51:54,2023-06-04,00:51:54,105,km,2.7,Ml
37 km al O de Socaire,-23.530 ,-68.247,2023-06-03,20:12:45,2023-06-04,00:12:45,121,km,2.9,Ml
8 km al S de La Serena,-29.971 ,-71.230,2023-06-03,20:08:21,2023-06-04,00:08:21,62,km,2.8,Ml
37 km al SO de Canela Baja,-31.565 ,-71.792,2023-06-03,20:04:17,2023-06-04,00:04:17,21,km,2.7,Ml
