evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
58 km al SE de Patache,-21.262 ,-69.920,2024-08-01,19:02:42,2024-08-01,23:02:42,26,km,3.0,Ml
78 km al NE de Calama,-21.819 ,-68.654,2024-08-01,18:05:26,2024-08-01,22:05:26,112,km,3.0,Ml
36 km al O de Navidad,-34.019 ,-72.214,2024-08-01,16:14:51,2024-08-01,20:14:51,35,km,2.8,Ml
42 km al O de Navidad,-34.008 ,-72.287,2024-08-01,15:57:25,2024-08-01,19:57:25,31,km,3.2,Ml
14 km al NO de Mina Los Pelambres,-31.736 ,-70.689,2024-08-01,15:35:16,2024-08-01,19:35:16,30,km,3.5,Ml
44 km al O de Navidad,-33.980 ,-72.312,2024-08-01,15:01:48,2024-08-01,19:01:48,40,km,2.6,Ml
31 km al SO de Visviri,-17.837 ,-69.620,2024-08-01,14:38:58,2024-08-01,18:38:58,152,km,3.1,Ml
45 km al O de Navidad,-33.995 ,-72.318,2024-08-01,13:57:50,2024-08-01,17:57:50,32,km,3.4,Ml
37 km al O de Navidad,-34.035 ,-72.224,2024-08-01,13:55:56,2024-08-01,17:55:56,38,km,3.4,Ml
31 km al NO de La Serena,-29.772 ,-71.539,2024-08-01,13:41:55,2024-08-01,17:41:55,71,km,4.5,Ml
22 km al E de La Ligua,-32.494 ,-71.002,2024-08-01,12:45:36,2024-08-01,16:45:36,76,km,3.9,Ml
55 km al S de OllagÃ¼e,-21.711 ,-68.364,2024-08-01,12:29:55,2024-08-01,16:29:55,146,km,2.6,Ml
24 km al O de Navidad,-34.022 ,-72.074,2024-08-01,10:41:31,2024-08-01,14:41:31,28,km,3.5,Ml
1487 km al SE de Isla de Pascua,-36.620 ,-98.260,2024-08-01,10:35:02,2024-08-01,14:35:02,10,km,5.2,Mb
80 km al E de Alto del Carmen,-29.019 ,-69.722,2024-08-01,10:16:13,2024-08-01,14:16:13,127,km,4.0,Ml
43 km al O de Navidad,-34.014 ,-72.291,2024-08-01,09:44:23,2024-08-01,13:44:23,33,km,3.4,Ml
37 km al O de Navidad,-34.038 ,-72.215,2024-08-01,09:40:32,2024-08-01,13:40:32,35,km,3.9,Ml
35 km al S de OllagÃ¼e,-21.521 ,-68.361,2024-08-01,09:14:20,2024-08-01,13:14:20,130,km,3.0,Ml
82 km al NO de San Antonio de los Cobres,-23.873 ,-67.027,2024-08-01,08:36:38,2024-08-01,12:36:38,221,km,3.5,Ml
11 km al SE de Calama,-22.559 ,-68.882,2024-08-01,07:04:07,2024-08-01,11:04:07,126,km,2.5,Ml
52 km al N de CamiÃ±a,-18.867 ,-69.576,2024-08-01,07:00:56,2024-08-01,11:00:56,96,km,3.0,Ml
39 km al NO de Socaire,-23.263 ,-68.029,2024-08-01,06:51:00,2024-08-01,10:51:00,169,km,3.1,Ml
34 km al O de La Ligua,-32.472 ,-71.588,2024-08-01,04:47:47,2024-08-01,08:47:47,59,km,2.6,Ml
68 km al S de Socaire,-24.160 ,-67.661,2024-08-01,04:33:26,2024-08-01,08:33:26,240,km,3.0,Ml
49 km al S de Socaire,-24.022 ,-67.777,2024-08-01,04:17:51,2024-08-01,08:17:51,246,km,2.5,Ml
47 km al O de Navidad,-33.990 ,-72.342,2024-08-01,04:06:49,2024-08-01,08:06:49,24,km,2.8,Ml
57 km al SE de Socaire,-23.858 ,-67.411,2024-08-01,03:11:47,2024-08-01,07:11:47,271,km,2.8,Ml
48 km al O de Navidad,-33.984 ,-72.346,2024-08-01,03:01:59,2024-08-01,07:01:59,25,km,2.8,Ml
48 km al O de Navidad,-33.996 ,-72.346,2024-08-01,02:42:13,2024-08-01,06:42:13,25,km,3.2,Ml
45 km al O de Navidad,-34.007 ,-72.314,2024-08-01,02:31:56,2024-08-01,06:31:56,32,km,3.2,Ml
48 km al O de Navidad,-33.990 ,-72.348,2024-08-01,02:24:28,2024-08-01,06:24:28,28,km,2.8,Ml
50 km al O de Navidad,-33.985 ,-72.370,2024-08-01,02:18:12,2024-08-01,06:18:12,29,km,3.1,Ml
46 km al O de Navidad,-34.004 ,-72.323,2024-08-01,02:16:00,2024-08-01,06:16:00,27,km,2.9,Ml
62 km al O de Mina La Escondida,-24.232 ,-69.669,2024-08-01,00:32:28,2024-08-01,04:32:28,69,km,4.3,Ml
54 km al E de Socaire,-23.741 ,-67.386,2024-08-01,00:07:13,2024-08-01,04:07:13,285,km,3.1,Ml
24 km al SO de San Pedro de Atacama,-23.051 ,-68.385,2024-07-31,23:33:28,2024-08-01,03:33:28,158,km,2.8,Ml
13 km al S de Los Vilos,-32.021 ,-71.470,2024-07-31,22:55:41,2024-08-01,02:55:41,46,km,3.8,Ml
73 km al SO de OllagÃ¼e,-21.656 ,-68.782,2024-07-31,22:47:36,2024-08-01,02:47:36,105,km,3.4,Ml
19 km al NO de Calama,-22.340 ,-69.051,2024-07-31,21:53:43,2024-08-01,01:53:43,103,km,2.6,Ml
69 km al E de Socaire,-23.561 ,-67.214,2024-07-31,21:49:16,2024-08-01,01:49:16,269,km,3.3,Ml
37 km al S de Pica,-20.810 ,-69.220,2024-07-31,21:33:48,2024-08-01,01:33:48,103,km,3.0,Ml
