evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
32 km al SO de Taltal,-25.568 ,-70.748,2024-08-13,19:52:46,2024-08-13,23:52:46,48,km,2.8,Ml
61 km al SO de OllagÃ¼e,-21.706 ,-68.535,2024-08-13,19:31:25,2024-08-13,23:31:25,129,km,2.5,Ml
25 km al O de San Pedro de Atacama,-22.877 ,-68.437,2024-08-13,19:22:23,2024-08-13,23:22:23,116,km,3.3,Ml
15 km al S de MarÃ­a Elena,-22.478 ,-69.706,2024-08-13,17:47:47,2024-08-13,21:47:47,45,km,3.5,Ml
87 km al SE de Socaire,-24.000 ,-67.158,2024-08-13,17:25:35,2024-08-13,21:25:35,222,km,3.1,Ml
91 km al SE de Socaire,-24.182 ,-67.277,2024-08-13,16:04:01,2024-08-13,20:04:01,256,km,3.3,Ml
56 km al E de Baquedano,-23.424 ,-69.303,2024-08-13,12:56:01,2024-08-13,16:56:01,86,km,3.4,Ml
21 km al NE de Baquedano,-23.216 ,-69.682,2024-08-13,12:40:04,2024-08-13,16:40:04,56,km,2.5,Ml
19 km al SE de San Pedro de Atacama,-23.051 ,-68.080,2024-08-13,12:02:19,2024-08-13,16:02:19,174,km,2.8,Ml
16 km al SE de Pica,-20.604 ,-69.229,2024-08-13,09:27:25,2024-08-13,13:27:25,94,km,2.7,Ml
54 km al SO de OllagÃ¼e,-21.530 ,-68.661,2024-08-13,08:39:04,2024-08-13,12:39:04,122,km,4.1,Ml
22 km al O de Los Vilos,-31.963 ,-71.731,2024-08-13,08:14:40,2024-08-13,12:14:40,27,km,3.0,Ml
72 km al SO de OllagÃ¼e,-21.812 ,-68.551,2024-08-13,06:25:13,2024-08-13,10:25:13,132,km,2.6,Ml
43 km al S de Mina Collahuasi,-21.207 ,-68.751,2024-08-13,02:51:22,2024-08-13,06:51:22,113,km,3.4,Ml
83 km al E de Socaire,-23.397 ,-67.104,2024-08-13,02:32:59,2024-08-13,06:32:59,233,km,3.9,Ml
42 km al NO de Quintero,-32.504 ,-71.832,2024-08-13,02:01:25,2024-08-13,06:01:25,39,km,2.5,Ml
73 km al NO de San Antonio de los Cobres,-23.850 ,-66.905,2024-08-12,23:51:09,2024-08-13,03:51:09,226,km,3.2,Ml
79 km al SE de Socaire,-24.132 ,-67.389,2024-08-12,23:38:16,2024-08-13,03:38:16,224,km,3.5,Ml
51 km al NE de OllagÃ¼e,-20.842 ,-67.983,2024-08-12,20:48:34,2024-08-13,00:48:34,175,km,2.9,Ml
25 km al O de Quintero,-32.712 ,-71.778,2024-08-12,20:25:12,2024-08-13,00:25:12,16,km,2.5,Ml
30 km al O de ValparaÃ­so,-33.026 ,-71.936,2024-08-12,20:19:49,2024-08-13,00:19:49,35,km,2.6,Ml
72 km al SO de OllagÃ¼e,-21.784 ,-68.604,2024-08-12,20:19:23,2024-08-13,00:19:23,117,km,2.7,Ml
29 km al O de Quintero,-32.667 ,-71.805,2024-08-12,20:09:10,2024-08-13,00:09:10,29,km,3.4,Ml
