evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
61 km al N de Calama,-21.933 ,-68.804,2024-08-19,19:24:49,2024-08-19,23:24:49,117,km,2.8,Ml
12 km al E de Parque Fray Jorge,-30.685 ,-71.557,2024-08-19,19:13:28,2024-08-19,23:13:28,34,km,3.5,Ml
56 km al E de Pica,-20.290 ,-68.842,2024-08-19,16:49:33,2024-08-19,20:49:33,108,km,3.3,Ml
39 km al SO de Mina Collahuasi,-21.125 ,-68.856,2024-08-19,15:44:56,2024-08-19,19:44:56,117,km,3.0,Ml
41 km al E de OllagÃ¼e,-21.232 ,-67.858,2024-08-19,15:18:08,2024-08-19,19:18:08,180,km,2.9,Ml
32 km al SE de Pica,-20.742 ,-69.190,2024-08-19,14:38:22,2024-08-19,18:38:22,110,km,2.9,Ml
85 km al SE de Socaire,-24.115 ,-67.279,2024-08-19,13:36:34,2024-08-19,17:36:34,243,km,3.8,Ml
48 km al SO de Mina Collahuasi,-21.216 ,-68.865,2024-08-19,11:52:59,2024-08-19,15:52:59,121,km,3.3,Ml
27 km al E de Pica,-20.554 ,-69.082,2024-08-19,11:08:05,2024-08-19,15:08:05,100,km,2.5,Ml
89 km al O de San Antonio de los Cobres,-24.095 ,-67.181,2024-08-19,09:47:09,2024-08-19,13:47:09,225,km,3.1,Ml
18 km al NE de Pica,-20.363 ,-69.225,2024-08-19,08:26:46,2024-08-19,12:26:46,109,km,3.5,Ml
45 km al SE de Mina Los Pelambres,-32.185 ,-70.379,2024-08-19,03:59:21,2024-08-19,07:59:21,113,km,2.9,Ml
84 km al S de Ilo,-18.401 ,-71.406,2024-08-19,01:58:22,2024-08-19,05:58:22,28,km,2.8,Ml
15 km al E de Calama,-22.485 ,-68.782,2024-08-18,23:09:39,2024-08-19,03:09:39,114,km,2.8,Ml
60 km al SE de Socaire,-24.007 ,-67.522,2024-08-18,22:16:40,2024-08-19,02:16:40,221,km,3.1,Ml
16 km al NE de Calama,-22.344 ,-68.854,2024-08-18,22:15:53,2024-08-19,02:15:53,119,km,2.5,Ml
33 km al NO de Mina La Escondida,-24.003 ,-69.189,2024-08-18,21:20:52,2024-08-19,01:20:52,94,km,3.0,Ml
