evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
67 km al NE de Pica,-20.060 ,-68.883,2024-08-31,17:29:11,2024-08-31,21:29:11,115,km,2.9,Ml
32 km al O de La Serena,-29.875 ,-71.582,2024-08-31,16:54:04,2024-08-31,20:54:04,36,km,3.6,Ml
35 km al O de La Serena,-29.844 ,-71.605,2024-08-31,14:54:55,2024-08-31,18:54:55,42,km,4.0,Ml
9 km al S de Parque Fray Jorge,-30.738 ,-71.713,2024-08-31,14:30:33,2024-08-31,18:30:33,29,km,2.8,Ml
37 km al O de La Serena,-29.883 ,-71.636,2024-08-31,13:26:18,2024-08-31,17:26:18,37,km,2.9,Ml
39 km al O de La Serena,-29.876 ,-71.656,2024-08-31,10:56:51,2024-08-31,14:56:51,33,km,4.0,Ml
33 km al O de OllagÃ¼e,-21.200 ,-68.570,2024-08-31,10:25:44,2024-08-31,14:25:44,112,km,3.4,Ml
39 km al O de La Serena,-29.873 ,-71.654,2024-08-31,10:08:48,2024-08-31,14:08:48,32,km,2.6,Ml
26 km al N de La Higuera,-29.290 ,-71.121,2024-08-31,09:53:12,2024-08-31,13:53:12,68,km,3.2,Ml
25 km al O de La Serena,-29.909 ,-71.514,2024-08-31,09:38:54,2024-08-31,13:38:54,46,km,3.4,Ml
35 km al O de La Serena,-29.904 ,-71.619,2024-08-31,09:28:15,2024-08-31,13:28:15,34,km,2.9,Ml
43 km al O de La Serena,-29.836 ,-71.692,2024-08-31,09:04:47,2024-08-31,13:04:47,32,km,5.2,Mw
8 km al E de Calama,-22.491 ,-68.855,2024-08-31,08:39:43,2024-08-31,12:39:43,125,km,2.5,Ml
49 km al S de CamiÃ±a,-19.738 ,-69.320,2024-08-31,07:28:20,2024-08-31,11:28:20,104,km,3.3,Ml
65 km al SO de OllagÃ¼e,-21.646 ,-68.694,2024-08-31,02:30:17,2024-08-31,06:30:17,116,km,2.5,Ml
43 km al O de Cobquecura,-35.963 ,-73.218,2024-08-31,01:08:16,2024-08-31,05:08:16,30,km,2.8,Ml
29 km al SO de Putre,-18.425 ,-69.692,2024-08-31,01:06:50,2024-08-31,05:06:50,107,km,2.9,Ml
18 km al S de Caldera,-27.224 ,-70.878,2024-08-31,00:26:34,2024-08-31,04:26:34,54,km,4.2,Ml
143 km al O de BahÃ­a Mansa,-40.153 ,-75.325,2024-08-31,00:07:27,2024-08-31,04:07:27,33,km,3.2,Ml
