evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
52 km al SO de Mina Collahuasi,-21.088 ,-69.071,2024-08-08,13:24:15,2024-08-08,17:24:15,110,km,3.1,Ml
10 km al SO de ValparaÃ­so,-33.096 ,-71.705,2024-08-08,12:47:50,2024-08-08,16:47:50,39,km,3.7,Ml
23 km al E de Taltal,-25.469 ,-70.266,2024-08-08,07:12:52,2024-08-08,11:12:52,70,km,3.5,Ml
46 km al N de Pica,-20.098 ,-69.194,2024-08-08,06:11:21,2024-08-08,10:11:21,93,km,2.8,Ml
36 km al SE de Mina Los Pelambres,-32.128 ,-70.447,2024-08-08,05:51:29,2024-08-08,09:51:29,114,km,3.4,Ml
55 km al SO de OllagÃ¼e,-21.656 ,-68.514,2024-08-08,05:43:57,2024-08-08,09:43:57,132,km,2.7,Ml
24 km al O de Patache,-20.790 ,-70.434,2024-08-08,04:24:54,2024-08-08,08:24:54,61,km,3.8,Ml
30 km al O de Mina Collahuasi,-20.929 ,-68.928,2024-08-08,03:40:14,2024-08-08,07:40:14,95,km,2.5,Ml
38 km al SO de Mina Collahuasi,-21.142 ,-68.800,2024-08-08,03:03:10,2024-08-08,07:03:10,124,km,2.9,Ml
31 km al SO de Pica,-20.634 ,-69.587,2024-08-08,01:34:05,2024-08-08,05:34:05,61,km,3.6,Ml
41 km al NE de Farellones,-33.030 ,-70.092,2024-08-07,23:28:14,2024-08-08,03:28:14,19,km,2.5,Ml
35 km al O de Caldera,-26.991 ,-71.167,2024-08-07,21:39:19,2024-08-08,01:39:19,31,km,4.2,Ml
95 km al SO de Uyuni,-21.207 ,-67.271,2024-08-07,21:31:54,2024-08-08,01:31:54,241,km,5.1,Mw
