evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
46 km al O de Mina Collahuasi,-20.883 ,-69.093,2024-08-26,14:54:29,2024-08-26,18:54:29,102,km,2.5,Ml
45 km al NO de Puerto Aguirre,-44.867 ,-73.914,2024-08-26,12:21:50,2024-08-26,16:21:50,49,km,5.0,Mw
60 km al S de Patache,-21.341 ,-70.279,2024-08-26,10:05:25,2024-08-26,14:05:25,57,km,2.5,Ml
75 km al O de San Antonio de los Cobres,-24.173 ,-67.052,2024-08-26,08:03:49,2024-08-26,12:03:49,198,km,3.9,Ml
14 km al E de Rancagua,-34.162 ,-70.586,2024-08-26,06:23:10,2024-08-26,10:23:10,94,km,3.0,Ml
16 km al S de Pichidangui,-32.275 ,-71.551,2024-08-26,03:45:50,2024-08-26,07:45:50,30,km,2.7,Ml
24 km al SE de Andacollo,-30.408 ,-70.938,2024-08-26,03:22:21,2024-08-26,07:22:21,79,km,3.7,Ml
12 km al S de Pichidangui,-32.244 ,-71.547,2024-08-26,02:21:08,2024-08-26,06:21:08,70,km,4.7,Mw
29 km al S de Alto del Carmen,-29.011 ,-70.581,2024-08-25,23:32:17,2024-08-26,03:32:17,89,km,2.8,Ml
13 km al O de San Fernando,-34.558 ,-71.131,2024-08-25,21:28:42,2024-08-26,01:28:42,17,km,2.7,Ml
