evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
32 km al O de Cuya,-19.156 ,-70.486,2024-08-24,13:40:12,2024-08-24,17:40:12,51,km,2.9,Ml
77 km al E de Mina La Escondida,-24.299 ,-68.297,2024-08-24,11:11:31,2024-08-24,15:11:31,248,km,3.9,Ml
40 km al SO de Mina Collahuasi,-21.035 ,-68.971,2024-08-24,08:28:39,2024-08-24,12:28:39,110,km,2.8,Ml
32 km al SE de Mina Los Pelambres,-31.991 ,-70.310,2024-08-24,04:09:15,2024-08-24,08:09:15,136,km,3.1,Ml
53 km al SO de OllagÃ¼e,-21.419 ,-68.722,2024-08-24,03:56:32,2024-08-24,07:56:32,113,km,2.7,Ml
18 km al SE de CamiÃ±a,-19.415 ,-69.297,2024-08-24,01:11:29,2024-08-24,05:11:29,98,km,3.1,Ml
19 km al O de Quintero,-32.768 ,-71.728,2024-08-24,00:41:28,2024-08-24,04:41:28,38,km,2.7,Ml
136 km al SE de CopiapÃ³,-27.931 ,-69.113,2024-08-23,23:26:28,2024-08-24,03:26:28,118,km,2.8,Ml
60 km al N de Calama,-21.944 ,-68.813,2024-08-23,20:44:19,2024-08-24,00:44:19,121,km,2.8,Ml
39 km al O de Arica,-18.615 ,-70.664,2024-08-23,20:02:39,2024-08-24,00:02:39,28,km,2.8,Ml
