evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
97 km al NE de El Salvador,-25.463 ,-69.190,2024-08-12,19:22:19,2024-08-12,23:22:19,87,km,3.0,Ml
70 km al SE de Socaire,-24.086 ,-67.471,2024-08-12,19:06:40,2024-08-12,23:06:40,209,km,2.8,Ml
89 km al SE de Socaire,-24.224 ,-67.354,2024-08-12,18:51:23,2024-08-12,22:51:23,210,km,3.0,Ml
15 km al E de OllagÃ¼e,-21.214 ,-68.114,2024-08-12,15:45:28,2024-08-12,19:45:28,167,km,2.9,Ml
46 km al N de Punta de Choros,-28.837 ,-71.461,2024-08-12,15:34:14,2024-08-12,19:34:14,47,km,2.5,Ml
66 km al SO de OllagÃ¼e,-21.734 ,-68.576,2024-08-12,13:25:17,2024-08-12,17:25:17,126,km,2.7,Ml
29 km al SO de OllagÃ¼e,-21.441 ,-68.411,2024-08-12,11:20:43,2024-08-12,15:20:43,126,km,3.0,Ml
43 km al SO de OllagÃ¼e,-21.538 ,-68.490,2024-08-12,09:09:01,2024-08-12,13:09:01,138,km,3.3,Ml
14 km al S de Canela Baja,-31.528 ,-71.468,2024-08-12,08:36:22,2024-08-12,12:36:22,75,km,3.0,Ml
94 km al NE de Socaire,-23.242 ,-67.052,2024-08-12,07:56:49,2024-08-12,11:56:49,242,km,3.2,Ml
15 km al SE de San Pedro de Atacama,-23.048 ,-68.146,2024-08-12,07:28:51,2024-08-12,11:28:51,180,km,3.7,Ml
47 km al SE de CopiapÃ³,-27.573 ,-69.911,2024-08-12,06:53:29,2024-08-12,10:53:29,101,km,3.7,Ml
37 km al NO de Socaire,-23.340 ,-68.135,2024-08-12,06:49:29,2024-08-12,10:49:29,180,km,3.1,Ml
21 km al SO de San Pedro de Atacama,-23.049 ,-68.350,2024-08-12,05:25:55,2024-08-12,09:25:55,121,km,2.8,Ml
57 km al E de Baquedano,-23.431 ,-69.295,2024-08-12,00:23:04,2024-08-12,04:23:04,94,km,3.4,Ml
13 km al S de Mina La Escondida,-24.380 ,-69.080,2024-08-11,23:31:44,2024-08-12,03:31:44,90,km,2.6,Ml
55 km al E de Mina La Escondida,-24.162 ,-68.530,2024-08-11,23:21:01,2024-08-12,03:21:01,258,km,2.9,Ml
33 km al SE de San Pedro de Atacama,-23.105 ,-67.943,2024-08-11,22:41:17,2024-08-12,02:41:17,145,km,3.2,Ml
44 km al NE de Calama,-22.107 ,-68.766,2024-08-11,21:43:33,2024-08-12,01:43:33,126,km,2.6,Ml
139 km al NO de Cobquecura,-35.370 ,-74.014,2024-08-11,21:42:49,2024-08-12,01:42:49,24,km,2.9,Ml
22 km al O de Visviri,-17.637 ,-69.687,2024-08-11,20:36:25,2024-08-12,00:36:25,178,km,3.6,Ml
