evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
30 km al NO de Caldera,-26.948 ,-71.099,2024-04-09,19:39:46,2024-04-09,23:39:46,59,km,3.0,Ml
38 km al O de ValparaÃ­so,-32.968 ,-72.014,2024-04-09,19:38:33,2024-04-09,23:38:33,27,km,2.6,Ml
37 km al O de ValparaÃ­so,-32.989 ,-72.005,2024-04-09,19:29:29,2024-04-09,23:29:29,30,km,2.8,Ml
32 km al S de Huasco,-28.752 ,-71.248,2024-04-09,18:07:42,2024-04-09,22:07:42,44,km,2.7,Ml
24 km al E de Pica,-20.505 ,-69.103,2024-04-09,16:07:28,2024-04-09,20:07:28,94,km,2.8,Ml
103 km al E de Socaire,-23.440 ,-66.893,2024-04-09,14:50:33,2024-04-09,18:50:33,207,km,4.4,Ml
67 km al SE de Socaire,-24.132 ,-67.611,2024-04-09,14:36:21,2024-04-09,18:36:21,178,km,4.7,Mw
32 km al NE de Pica,-20.229 ,-69.208,2024-04-09,11:33:04,2024-04-09,15:33:04,124,km,2.8,Ml
61 km al SE de Socaire,-23.979 ,-67.464,2024-04-09,09:54:35,2024-04-09,13:54:35,220,km,3.7,Ml
64 km al SE de Socaire,-23.982 ,-67.431,2024-04-09,08:20:45,2024-04-09,12:20:45,244,km,3.1,Ml
98 km al NE de El Salvador,-25.412 ,-69.276,2024-04-09,07:35:53,2024-04-09,11:35:53,102,km,2.8,Ml
50 km al SE de Socaire,-23.819 ,-67.465,2024-04-09,07:26:29,2024-04-09,11:26:29,211,km,3.7,Ml
51 km al SO de Huasco,-28.866 ,-71.476,2024-04-09,05:03:20,2024-04-09,09:03:20,43,km,2.6,Ml
23 km al NO de Mina Collahuasi,-20.713 ,-68.845,2024-04-09,04:53:52,2024-04-09,08:53:52,99,km,3.2,Ml
33 km al SO de Mina Collahuasi,-20.965 ,-68.941,2024-04-09,04:11:41,2024-04-09,08:11:41,112,km,3.2,Ml
96 km al SE de Socaire,-24.197 ,-67.217,2024-04-09,03:17:35,2024-04-09,07:17:35,215,km,3.4,Ml
42 km al SO de OllagÃ¼e,-21.538 ,-68.473,2024-04-09,02:51:22,2024-04-09,06:51:22,138,km,3.3,Ml
86 km al NE de Socaire,-23.015 ,-67.320,2024-04-09,00:07:15,2024-04-09,04:07:15,256,km,3.3,Ml
55 km al SO de OllagÃ¼e,-21.650 ,-68.529,2024-04-08,23:37:47,2024-04-09,03:37:47,106,km,2.8,Ml
52 km al NE de San Pedro de Atacama,-22.509 ,-67.952,2024-04-08,22:54:53,2024-04-09,02:54:53,205,km,2.8,Ml
66 km al S de Alto Hospicio,-20.858 ,-70.049,2024-04-08,22:49:38,2024-04-09,02:49:38,69,km,2.9,Ml
95 km al N de Tocopilla,-21.255 ,-70.353,2024-04-08,20:57:49,2024-04-09,00:57:49,38,km,3.2,Ml
47 km al SO de OllagÃ¼e,-21.597 ,-68.477,2024-04-08,20:43:19,2024-04-09,00:43:19,138,km,2.6,Ml
