evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
32 km al SE de Pica,-20.735 ,-69.173,2024-04-07,18:59:12,2024-04-07,22:59:12,106,km,2.5,Ml
23 km al O de OllagÃ¼e,-21.288 ,-68.460,2024-04-07,18:17:26,2024-04-07,22:17:26,126,km,2.5,Ml
43 km al N de Termas del Flaco,-34.586 ,-70.326,2024-04-07,16:16:39,2024-04-07,20:16:39,10,km,3.3,Ml
48 km al S de Mina Collahuasi,-21.257 ,-68.727,2024-04-07,14:49:27,2024-04-07,18:49:27,123,km,2.8,Ml
55 km al SO de OllagÃ¼e,-21.628 ,-68.559,2024-04-07,14:36:41,2024-04-07,18:36:41,135,km,2.6,Ml
19 km al NE de Sierra Gorda.,-22.808 ,-69.161,2024-04-07,12:58:03,2024-04-07,16:58:03,94,km,2.5,Ml
27 km al O de Mejillones,-23.027 ,-70.704,2024-04-07,12:04:47,2024-04-07,16:04:47,37,km,4.6,Mw
35 km al SO de Los Vilos,-32.074 ,-71.824,2024-04-07,11:44:50,2024-04-07,15:44:50,37,km,3.6,Ml
69 km al N de Calama,-21.872 ,-68.755,2024-04-07,07:53:21,2024-04-07,11:53:21,124,km,2.7,Ml
26 km al S de Los Vilos,-32.147 ,-71.496,2024-04-07,07:48:30,2024-04-07,11:48:30,56,km,2.8,Ml
68 km al NE de Calama,-21.918 ,-68.657,2024-04-07,07:43:18,2024-04-07,11:43:18,126,km,2.9,Ml
36 km al SO de OllagÃ¼e,-21.485 ,-68.454,2024-04-07,07:02:22,2024-04-07,11:02:22,139,km,2.9,Ml
26 km al SE de Calama,-22.650 ,-68.767,2024-04-07,05:23:39,2024-04-07,09:23:39,130,km,2.8,Ml
46 km al SO de OllagÃ¼e,-21.532 ,-68.544,2024-04-07,04:42:57,2024-04-07,08:42:57,126,km,2.8,Ml
31 km al SE de Calama,-22.696 ,-68.746,2024-04-07,02:52:27,2024-04-07,06:52:27,125,km,3.1,Ml
63 km al SE de Socaire,-24.078 ,-67.570,2024-04-07,02:23:48,2024-04-07,06:23:48,259,km,2.8,Ml
78 km al SE de Socaire,-24.058 ,-67.322,2024-04-06,21:41:19,2024-04-07,00:41:19,254,km,2.9,Ml
