evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
46 km al SO de OllagÃ¼e,-21.514 ,-68.573,2024-04-19,19:55:48,2024-04-19,23:55:48,111,km,2.5,Ml
68 km al SE de Socaire,-23.987 ,-67.383,2024-04-19,16:02:32,2024-04-19,20:02:32,250,km,2.9,Ml
27 km al NO de CamiÃ±a,-19.156 ,-69.625,2024-04-19,13:09:56,2024-04-19,17:09:56,112,km,3.4,Ml
43 km al SO de Los Vilos,-32.266 ,-71.701,2024-04-19,12:53:38,2024-04-19,16:53:38,20,km,3.4,Ml
61 km al SE de Socaire,-24.027 ,-67.527,2024-04-19,11:48:16,2024-04-19,15:48:16,255,km,3.9,Ml
42 km al SO de Socaire,-23.917 ,-68.097,2024-04-19,11:43:15,2024-04-19,15:43:15,196,km,2.8,Ml
55 km al E de Tierra Amarilla,-27.438 ,-69.713,2024-04-19,09:05:17,2024-04-19,13:05:17,125,km,3.8,Ml
16 km al E de Cauquenes,-36.033 ,-72.152,2024-04-19,07:39:49,2024-04-19,11:39:49,61,km,3.4,Ml
52 km al SO de OllagÃ¼e,-21.600 ,-68.549,2024-04-19,05:16:29,2024-04-19,09:16:29,121,km,3.1,Ml
19 km al S de Calama,-22.640 ,-68.959,2024-04-19,03:49:41,2024-04-19,07:49:41,94,km,3.4,Ml
37 km al SE de Petorca,-32.452 ,-70.617,2024-04-19,00:02:13,2024-04-19,04:02:13,99,km,3.6,Ml
53 km al O de La Ligua,-32.454 ,-71.800,2024-04-18,21:13:57,2024-04-19,01:13:57,40,km,3.8,Ml
