evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
17 km al NE de Farellones,-33.211 ,-70.231,2024-04-08,18:17:45,2024-04-08,22:17:45,105,km,2.8,Ml
12 km al N de Pisagua,-19.487 ,-70.220,2024-04-08,18:11:17,2024-04-08,22:11:17,40,km,2.5,Ml
27 km al NE de Sierra Gorda.,-22.777 ,-69.085,2024-04-08,16:37:03,2024-04-08,20:37:03,86,km,2.5,Ml
75 km al SO de OllagÃ¼e,-21.742 ,-68.717,2024-04-08,15:27:31,2024-04-08,19:27:31,108,km,3.1,Ml
31 km al O de Mina La Escondida.,-24.240 ,-69.363,2024-04-08,13:37:47,2024-04-08,17:37:47,87,km,3.0,Ml
38 km al NO de Ancud,-41.570 ,-74.055,2024-04-08,13:33:39,2024-04-08,17:33:39,30,km,2.8,Ml
129 km al SO de Antofagasta,-24.375 ,-71.403,2024-04-08,12:48:15,2024-04-08,16:48:15,10,km,2.5,Ml
60 km al SO de OllagÃ¼e,-21.660 ,-68.598,2024-04-08,12:27:28,2024-04-08,16:27:28,123,km,2.6,Ml
71 km al SO de Socaire,-24.183 ,-68.160,2024-04-08,11:02:53,2024-04-08,15:02:53,269,km,3.7,Ml
82 km al E de Socaire,-23.849 ,-67.133,2024-04-08,07:57:57,2024-04-08,11:57:57,234,km,3.6,Ml
13 km al NO de Calama,-22.415 ,-69.045,2024-04-08,06:46:27,2024-04-08,10:46:27,112,km,2.5,Ml
29 km al O de OllagÃ¼e,-21.297 ,-68.520,2024-04-08,05:27:19,2024-04-08,09:27:19,124,km,2.8,Ml
42 km al O de Tocopilla,-22.190 ,-70.593,2024-04-08,04:40:46,2024-04-08,08:40:46,25,km,2.5,Ml
38 km al S de OllagÃ¼e,-21.559 ,-68.348,2024-04-08,04:03:42,2024-04-08,08:03:42,143,km,3.4,Ml
51 km al SO de OllagÃ¼e,-21.621 ,-68.492,2024-04-08,01:17:08,2024-04-08,05:17:08,130,km,3.7,Ml
113 km al O de El Tabo,-33.329 ,-72.880,2024-04-08,00:47:37,2024-04-08,04:47:37,35,km,2.9,Ml
24 km al N de Ralco,-37.668 ,-71.637,2024-04-08,00:18:13,2024-04-08,04:18:13,119,km,2.5,Ml
61 km al SE de Socaire,-23.959 ,-67.441,2024-04-08,00:04:12,2024-04-08,04:04:12,251,km,2.9,Ml
25 km al NO de OllagÃ¼e,-21.073 ,-68.429,2024-04-07,22:58:10,2024-04-08,02:58:10,136,km,3.6,Ml
22 km al O de Mejillones,-23.021 ,-70.652,2024-04-07,21:41:51,2024-04-08,01:41:51,9,km,3.3,Ml
13 km al N de Tongoy,-30.143 ,-71.449,2024-04-07,21:21:41,2024-04-08,01:21:41,38,km,2.6,Ml
50 km al E de Socaire,-23.760 ,-67.440,2024-04-07,21:03:23,2024-04-08,01:03:23,286,km,3.0,Ml
51 km al S de Huasco,-28.895 ,-71.395,2024-04-07,20:48:38,2024-04-08,00:48:38,38,km,3.0,Ml
