evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
54 km al SO de OllagÃ¼e,-21.602 ,-68.588,2024-04-17,18:57:09,2024-04-17,22:57:09,110,km,3.1,Ml
26 km al SE de Rancagua,-34.363 ,-70.591,2024-04-17,13:25:00,2024-04-17,17:25:00,115,km,2.8,Ml
28 km al S de Pica,-20.734 ,-69.263,2024-04-17,11:16:15,2024-04-17,15:16:15,66,km,2.5,Ml
34 km al NO de Lebu,-37.457 ,-73.995,2024-04-17,11:01:01,2024-04-17,15:01:01,37,km,3.1,Ml
21 km al O de Lebu,-37.533 ,-73.872,2024-04-17,10:55:26,2024-04-17,14:55:26,34,km,3.9,Ml
52 km al S de Pica,-20.944 ,-69.226,2024-04-17,09:14:27,2024-04-17,13:14:27,109,km,2.6,Ml
50 km al NE de Pica,-20.104 ,-69.082,2024-04-17,08:37:34,2024-04-17,12:37:34,101,km,2.5,Ml
96 km al O de Mina La Escondida.,-24.541 ,-69.961,2024-04-17,06:11:05,2024-04-17,10:11:05,48,km,2.8,Ml
56 km al NE de Pica,-20.180 ,-68.905,2024-04-17,02:42:53,2024-04-17,06:42:53,111,km,2.5,Ml
59 km al O de Tongoy,-30.164 ,-72.096,2024-04-17,02:33:58,2024-04-17,06:33:58,39,km,3.2,Ml
150 km al NO de ConstituciÃ³n,-34.465 ,-73.667,2024-04-17,02:32:24,2024-04-17,06:32:24,16,km,3.0,Ml
47 km al E de Sierra Gorda.,-22.941 ,-68.857,2024-04-17,02:31:02,2024-04-17,06:31:02,102,km,2.8,Ml
33 km al O de OllagÃ¼e,-21.174 ,-68.569,2024-04-17,02:06:11,2024-04-17,06:06:11,120,km,2.7,Ml
52 km al O de La Ligua,-32.502 ,-71.783,2024-04-17,01:43:07,2024-04-17,05:43:07,30,km,2.5,Ml
19 km al S de CamiÃ±a,-19.485 ,-69.404,2024-04-17,00:24:59,2024-04-17,04:24:59,98,km,3.1,Ml
80 km al S de Ilo,-18.357 ,-71.443,2024-04-16,23:11:33,2024-04-17,03:11:33,32,km,3.3,Ml
77 km al SE de Socaire,-24.151 ,-67.444,2024-04-16,22:29:34,2024-04-17,02:29:34,205,km,2.9,Ml
74 km al SE de Socaire,-24.171 ,-67.535,2024-04-16,21:52:46,2024-04-17,01:52:46,242,km,3.4,Ml
25 km al SE de San Fernando,-34.721 ,-70.769,2024-04-16,21:15:54,2024-04-17,01:15:54,102,km,3.1,Ml
57 km al SO de San Pedro de Atacama,-23.356 ,-68.497,2024-04-16,20:17:53,2024-04-17,00:17:53,156,km,2.9,Ml
