evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
57 km al SE de Socaire,-23.949 ,-67.494,2024-04-29,18:55:32,2024-04-29,22:55:32,270,km,3.2,Ml
44 km al SO de OllagÃ¼e,-21.529 ,-68.524,2024-04-29,18:37:36,2024-04-29,22:37:36,134,km,2.8,Ml
64 km al E de OllagÃ¼e,-21.356 ,-67.650,2024-04-29,17:31:37,2024-04-29,21:31:37,207,km,3.6,Ml
43 km al SO de OllagÃ¼e,-21.558 ,-68.457,2024-04-29,14:35:05,2024-04-29,18:35:05,133,km,2.5,Ml
18 km al O de ConcepciÃ³n,-36.842 ,-73.253,2024-04-29,14:18:11,2024-04-29,18:18:11,33,km,3.1,Ml
36 km al NO de Arauco,-36.989 ,-73.567,2024-04-29,11:02:48,2024-04-29,15:02:48,11,km,2.9,Ml
17 km al NE de CamiÃ±a,-19.173 ,-69.353,2024-04-29,10:49:39,2024-04-29,14:49:39,109,km,3.4,Ml
36 km al NO de Arauco,-36.974 ,-73.540,2024-04-29,10:26:04,2024-04-29,14:26:04,12,km,2.8,Ml
96 km al E de Alto del Carmen,-28.417 ,-69.582,2024-04-29,10:24:16,2024-04-29,14:24:16,118,km,3.5,Ml
60 km al NE de Calama,-22.004 ,-68.633,2024-04-29,10:22:34,2024-04-29,14:22:34,133,km,2.5,Ml
35 km al NO de Arauco,-36.981 ,-73.535,2024-04-29,10:21:01,2024-04-29,14:21:01,8,km,3.4,Ml
40 km al NO de Arauco,-36.959 ,-73.583,2024-04-29,10:20:28,2024-04-29,14:20:28,18,km,4.0,Ml
33 km al SO de Sierra Gorda.,-23.167 ,-69.450,2024-04-29,09:48:04,2024-04-29,13:48:04,95,km,2.9,Ml
288 km al SO de Melinka,-45.616 ,-76.472,2024-04-29,09:34:24,2024-04-29,13:34:24,10,km,3.1,Ml
78 km al S de Socaire,-24.257 ,-67.653,2024-04-29,09:33:32,2024-04-29,13:33:32,220,km,3.0,Ml
16 km al E de CuricÃ³,-34.941 ,-71.072,2024-04-29,04:39:38,2024-04-29,08:39:38,93,km,2.9,Ml
54 km al NE de Pica,-20.096 ,-69.020,2024-04-29,02:55:51,2024-04-29,06:55:51,106,km,3.0,Ml
72 km al SE de Socaire,-24.091 ,-67.439,2024-04-29,01:34:00,2024-04-29,05:34:00,207,km,3.5,Ml
71 km al SO de OllagÃ¼e,-21.775 ,-68.596,2024-04-29,01:09:21,2024-04-29,05:09:21,113,km,2.6,Ml
42 km al E de Baquedano,-23.410 ,-69.437,2024-04-29,00:11:24,2024-04-29,04:11:24,85,km,2.9,Ml
77 km al N de Calama,-21.814 ,-68.700,2024-04-28,23:43:03,2024-04-29,03:43:03,126,km,2.5,Ml
