evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
42 km al SO de CamiÃ±a,-19.513 ,-69.765,2024-04-02,20:28:41,2024-04-02,23:28:41,74,km,3.2,Ml
30 km al SO de OllagÃ¼e,-21.345 ,-68.513,2024-04-02,17:13:21,2024-04-02,20:13:21,127,km,2.8,Ml
36 km al SO de La Ligua,-32.635 ,-71.549,2024-04-02,16:44:29,2024-04-02,19:44:29,34,km,3.0,Ml
70 km al SE de Socaire,-24.063 ,-67.437,2024-04-02,15:32:56,2024-04-02,18:32:56,196,km,3.8,Ml
41 km al O de La Ligua,-32.539 ,-71.658,2024-04-02,14:13:51,2024-04-02,17:13:51,58,km,3.5,Ml
37 km al O de Punitaqui,-30.732 ,-71.625,2024-04-02,11:31:09,2024-04-02,14:31:09,17,km,2.5,Ml
80 km al SE de Socaire,-24.174 ,-67.430,2024-04-02,09:00:07,2024-04-02,12:00:07,193,km,3.3,Ml
140 km al O de Valdivia,-39.641 ,-74.871,2024-04-02,08:02:59,2024-04-02,11:02:59,34,km,3.0,Ml
67 km al SO de OllagÃ¼e,-21.756 ,-68.549,2024-04-02,07:17:22,2024-04-02,10:17:22,119,km,2.5,Ml
113 km al SE de Socaire,-24.121 ,-66.944,2024-04-02,06:42:37,2024-04-02,09:42:37,235,km,3.4,Ml
110 km al O de Pisagua,-19.713 ,-71.255,2024-04-02,05:29:46,2024-04-02,08:29:46,35,km,2.9,Ml
86 km al O de Caldera,-27.008 ,-71.686,2024-04-02,05:20:56,2024-04-02,08:20:56,64,km,2.9,Ml
6 km al E de Casablanca,-33.296 ,-71.347,2024-04-02,02:39:42,2024-04-02,05:39:42,57,km,2.6,Ml
94 km al O de Pisagua,-19.781 ,-71.087,2024-04-02,02:19:49,2024-04-02,05:19:49,20,km,4.5,Mw
70 km al SO de OllagÃ¼e,-21.569 ,-68.818,2024-04-02,00:16:00,2024-04-02,03:16:00,110,km,3.1,Ml
58 km al SO de OllagÃ¼e,-21.670 ,-68.552,2024-04-01,21:15:42,2024-04-02,00:15:42,132,km,3.8,Ml
35 km al SO de OllagÃ¼e,-21.513 ,-68.379,2024-04-01,21:03:24,2024-04-02,00:03:24,137,km,2.8,Ml
