evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
67 km al O de La Ligua,-32.441 ,-71.950,2024-04-10,19:54:05,2024-04-10,23:54:05,35,km,2.6,Ml
64 km al SO de Ilo,-18.154 ,-71.629,2024-04-10,18:42:21,2024-04-10,22:42:21,10,km,3.6,Ml
62 km al NE de Huasco,-27.965 ,-70.932,2024-04-10,18:06:08,2024-04-10,22:06:08,26,km,2.9,Ml
48 km al S de Huasco,-28.883 ,-71.337,2024-04-10,14:25:31,2024-04-10,18:25:31,40,km,3.4,Ml
50 km al E de Mina Los Pelambres,-31.816 ,-70.062,2024-04-10,14:15:10,2024-04-10,18:15:10,152,km,3.7,Ml
16 km al E de Putre,-18.244 ,-69.421,2024-04-10,13:02:49,2024-04-10,17:02:49,10,km,4.8,Mw
69 km al E de Visviri,-17.435 ,-68.855,2024-04-10,11:33:44,2024-04-10,15:33:44,238,km,4.9,Mw
27 km al NO de Mina Collahuasi,-20.677 ,-68.866,2024-04-10,10:09:18,2024-04-10,14:09:18,105,km,3.0,Ml
72 km al SE de Socaire,-23.932 ,-67.293,2024-04-10,08:52:25,2024-04-10,12:52:25,202,km,2.9,Ml
30 km al N de Tocopilla,-21.820 ,-70.215,2024-04-10,06:25:41,2024-04-10,10:25:41,59,km,2.5,Ml
29 km al S de Mina Collahuasi,-21.086 ,-68.713,2024-04-10,06:10:34,2024-04-10,10:10:34,135,km,2.5,Ml
56 km al SE de Socaire,-23.882 ,-67.446,2024-04-10,06:06:18,2024-04-10,10:06:18,215,km,3.5,Ml
61 km al SO de OllagÃ¼e,-21.604 ,-68.682,2024-04-10,05:53:10,2024-04-10,09:53:10,106,km,2.6,Ml
66 km al SO de OllagÃ¼e,-21.752 ,-68.544,2024-04-10,01:35:46,2024-04-10,05:35:46,133,km,2.9,Ml
10 km al N de Farellones,-33.261 ,-70.280,2024-04-10,01:30:24,2024-04-10,05:30:24,116,km,2.6,Ml
28 km al O de OllagÃ¼e,-21.312 ,-68.508,2024-04-10,01:08:38,2024-04-10,05:08:38,124,km,3.2,Ml
74 km al O de La Serena,-29.640 ,-71.952,2024-04-09,23:14:47,2024-04-10,03:14:47,44,km,4.8,Mw
39 km al O de Mina Collahuasi,-20.910 ,-69.019,2024-04-09,23:03:22,2024-04-10,03:03:22,110,km,2.6,Ml
61 km al NO de Quillagua,-21.267 ,-69.946,2024-04-09,21:06:46,2024-04-10,01:06:46,50,km,4.5,Mw
40 km al O de ValparaÃ­so,-32.992 ,-72.033,2024-04-09,20:09:19,2024-04-10,00:09:19,24,km,2.8,Ml
