evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
28 km al NO de San FabiÃ¡n,-36.348 ,-71.724,2024-03-23,20:50:40,2024-03-23,23:50:40,86,km,3.1,Ml
32 km al SO de Colchane.,-19.513 ,-68.808,2024-03-23,20:48:38,2024-03-23,23:48:38,134,km,3.5,Ml
20 km al SE de Alto del Carmen,-28.931 ,-70.411,2024-03-23,20:11:53,2024-03-23,23:11:53,108,km,4.4,Ml
11 km al NO de VichuquÃ©n,-34.836 ,-72.098,2024-03-23,20:03:33,2024-03-23,23:03:33,37,km,3.9,Ml
54 km al SO de Pica,-20.782 ,-69.740,2024-03-23,18:44:14,2024-03-23,21:44:14,59,km,2.9,Ml
22 km al O de Putre,-18.138 ,-69.758,2024-03-23,18:39:42,2024-03-23,21:39:42,113,km,2.5,Ml
81 km al SE de Socaire,-23.995 ,-67.227,2024-03-23,18:19:52,2024-03-23,21:19:52,243,km,3.6,Ml
44 km al S de Pica,-20.868 ,-69.195,2024-03-23,17:23:06,2024-03-23,20:23:06,109,km,2.9,Ml
21 km al E de Pica,-20.448 ,-69.135,2024-03-23,17:06:57,2024-03-23,20:06:57,113,km,2.9,Ml
28 km al E de Sierra Gorda.,-22.942 ,-69.047,2024-03-23,16:40:02,2024-03-23,19:40:02,102,km,3.4,Ml
73 km al S de Socaire,-24.202 ,-67.642,2024-03-23,16:36:14,2024-03-23,19:36:14,215,km,4.3,Ml
61 km al SE de Socaire,-24.025 ,-67.533,2024-03-23,16:08:04,2024-03-23,19:08:04,266,km,3.5,Ml
19 km al SO de Tocopilla,-22.187 ,-70.358,2024-03-23,14:23:16,2024-03-23,17:23:16,31,km,4.0,Ml
24 km al SO de Melipilla,-33.818 ,-71.413,2024-03-23,14:09:54,2024-03-23,17:09:54,50,km,2.7,Ml
66 km al SO de Colchane.,-19.800 ,-68.940,2024-03-23,13:30:48,2024-03-23,16:30:48,126,km,3.2,Ml
41 km al O de OllagÃ¼e,-21.218 ,-68.649,2024-03-23,13:29:43,2024-03-23,16:29:43,122,km,3.2,Ml
48 km al N de ValparaÃ­so,-32.637 ,-71.782,2024-03-23,12:26:19,2024-03-23,15:26:19,24,km,2.5,Ml
66 km al O de Navidad,-33.882 ,-72.539,2024-03-23,12:05:38,2024-03-23,15:05:38,45,km,2.7,Ml
24 km al SO de Melipilla,-33.819 ,-71.414,2024-03-23,11:50:06,2024-03-23,14:50:06,50,km,3.4,Ml
91 km al SE de Socaire,-24.325 ,-67.506,2024-03-23,11:29:26,2024-03-23,14:29:26,211,km,4.1,Mw
42 km al O de La Ligua,-32.540 ,-71.671,2024-03-23,10:29:52,2024-03-23,13:29:52,35,km,3.2,Ml
21 km al SO de Melipilla,-33.789 ,-71.403,2024-03-23,07:36:55,2024-03-23,10:36:55,48,km,2.6,Ml
90 km al SE de Socaire,-24.139 ,-67.242,2024-03-23,06:04:55,2024-03-23,09:04:55,213,km,3.0,Ml
40 km al O de Mina Collahuasi,-20.788 ,-69.044,2024-03-23,05:08:05,2024-03-23,08:08:05,101,km,2.5,Ml
11 km al O de La Higuera,-29.501 ,-71.314,2024-03-23,04:24:54,2024-03-23,07:24:54,52,km,3.5,Ml
26 km al NO de OllagÃ¼e,-21.043 ,-68.410,2024-03-23,03:38:19,2024-03-23,06:38:19,137,km,3.7,Ml
57 km al N de Paihuano,-29.521 ,-70.588,2024-03-23,00:08:26,2024-03-23,03:08:26,90,km,3.1,Ml
23 km al O de Mejillones,-23.025 ,-70.659,2024-03-22,23:55:11,2024-03-23,02:55:11,16,km,2.9,Ml
40 km al SO de OllagÃ¼e,-21.498 ,-68.512,2024-03-22,21:03:14,2024-03-23,00:03:14,137,km,3.1,Ml
