evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
28 km al E de Calama,-22.425 ,-68.659,2024-03-08,19:30:43,2024-03-08,22:30:43,124,km,2.5,Ml
109 km al O de Los Vilos,-31.764 ,-72.649,2024-03-08,18:11:14,2024-03-08,21:11:14,38,km,2.9,Ml
114 km al NO de Pichilemu,-33.893 ,-73.096,2024-03-08,15:42:07,2024-03-08,18:42:07,20,km,2.6,Ml
9 km al NO de Rancagua,-34.116 ,-70.810,2024-03-08,15:12:48,2024-03-08,18:12:48,77,km,3.9,Ml
37 km al E de Calama,-22.397 ,-68.582,2024-03-08,15:07:36,2024-03-08,18:07:36,141,km,2.5,Ml
69 km al S de Socaire,-24.199 ,-67.789,2024-03-08,12:15:29,2024-03-08,15:15:29,239,km,2.9,Ml
30 km al E de Sierra Gorda.,-22.916 ,-69.027,2024-03-08,10:09:08,2024-03-08,13:09:08,98,km,2.7,Ml
126 km al O de Pichilemu,-33.976 ,-73.282,2024-03-08,10:02:44,2024-03-08,13:02:44,24,km,2.7,Ml
35 km al NE de Calama,-22.203 ,-68.742,2024-03-08,08:18:42,2024-03-08,11:18:42,134,km,2.9,Ml
47 km al S de Huasco,-28.863 ,-71.380,2024-03-08,08:10:50,2024-03-08,11:10:50,41,km,2.8,Ml
71 km al S de Socaire,-24.217 ,-67.771,2024-03-08,07:01:29,2024-03-08,10:01:29,245,km,3.6,Ml
27 km al SO de Visviri,-17.811 ,-69.603,2024-03-08,06:37:03,2024-03-08,09:37:03,141,km,2.8,Ml
49 km al N de ValparaÃ­so,-32.621 ,-71.734,2024-03-08,05:32:01,2024-03-08,08:32:01,36,km,2.5,Ml
32 km al N de La Higuera,-29.233 ,-71.283,2024-03-08,04:40:45,2024-03-08,07:40:45,54,km,4.6,Mw
146 km al O de ConstituciÃ³n,-35.143 ,-74.000,2024-03-08,03:13:26,2024-03-08,06:13:26,21,km,3.2,Ml
60 km al S de Socaire,-24.103 ,-68.086,2024-03-08,03:01:59,2024-03-08,06:01:59,194,km,2.8,Ml
24 km al SO de Mina Collahuasi,-20.921 ,-68.867,2024-03-08,02:25:03,2024-03-08,05:25:03,115,km,4.0,Ml
34 km al NO de Quillagua,-21.429 ,-69.745,2024-03-08,01:32:30,2024-03-08,04:32:30,80,km,3.0,Ml
7 km al O de San Pedro de Atacama,-22.898 ,-68.264,2024-03-07,23:25:27,2024-03-08,02:25:27,145,km,2.7,Ml
31 km al NE de Cuya,-18.973 ,-69.967,2024-03-07,22:44:57,2024-03-08,01:44:57,47,km,2.9,Ml
