evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
75 km al O de Pisagua,-19.678 ,-70.928,2024-03-13,20:13:47,2024-03-13,23:13:47,39,km,2.5,Ml
84 km al O de Pisagua,-19.663 ,-71.012,2024-03-13,20:05:07,2024-03-13,23:05:07,33,km,4.7,Mw
77 km al O de Pisagua,-19.655 ,-70.945,2024-03-13,19:50:13,2024-03-13,22:50:13,32,km,3.9,Ml
82 km al O de Pisagua,-19.642 ,-70.991,2024-03-13,19:38:03,2024-03-13,22:38:03,35,km,4.1,Ml
81 km al O de Pisagua,-19.667 ,-70.980,2024-03-13,19:24:06,2024-03-13,22:24:06,28,km,3.5,Ml
82 km al O de Pisagua,-19.702 ,-70.991,2024-03-13,19:15:00,2024-03-13,22:15:00,33,km,4.1,Ml
72 km al O de Pisagua,-19.711 ,-70.892,2024-03-13,19:10:38,2024-03-13,22:10:38,35,km,5.0,Mw
79 km al O de Pisagua,-19.677 ,-70.962,2024-03-13,19:10:25,2024-03-13,22:10:25,33,km,4.3,M
40 km al N de Mina Los Pelambres,-31.465 ,-70.654,2024-03-13,18:19:08,2024-03-13,21:19:08,73,km,2.5,Ml
26 km al NE de Pica,-20.381 ,-69.113,2024-03-13,16:00:41,2024-03-13,19:00:41,105,km,2.5,Ml
31 km al SO de Putre,-18.434 ,-69.708,2024-03-13,15:54:55,2024-03-13,18:54:55,130,km,2.9,Ml
46 km al O de La Ligua,-32.582 ,-71.698,2024-03-13,11:07:21,2024-03-13,14:07:21,29,km,2.9,Ml
12 km al SO de Iquique,-20.283 ,-70.240,2024-03-13,10:44:41,2024-03-13,13:44:41,42,km,2.5,Ml
52 km al NO de Taltal,-25.107 ,-70.879,2024-03-13,09:53:23,2024-03-13,12:53:23,45,km,2.9,Ml
101 km al NE de San Pedro de Atacama,-22.156 ,-67.662,2024-03-13,09:41:09,2024-03-13,12:41:09,205,km,3.0,Ml
43 km al NO de Mina La Escondida.,-24.109 ,-69.437,2024-03-13,09:05:10,2024-03-13,12:05:10,77,km,2.5,Ml
122 km al O de BahÃ­a Mansa,-40.291 ,-75.118,2024-03-13,06:50:36,2024-03-13,09:50:36,28,km,3.0,Ml
54 km al S de Putre,-18.678 ,-69.513,2024-03-13,06:30:06,2024-03-13,09:30:06,114,km,5.1,Mw
6 km al O de Tongoy,-30.270 ,-71.559,2024-03-13,06:16:53,2024-03-13,09:16:53,36,km,3.3,Ml
8 km al E de Tongoy,-30.262 ,-71.416,2024-03-13,04:50:11,2024-03-13,07:50:11,10,km,3.1,Ml
49 km al SE de Socaire,-23.990 ,-67.684,2024-03-13,04:35:09,2024-03-13,07:35:09,181,km,3.5,Ml
91 km al NE de Tierra Amarilla,-27.055 ,-69.481,2024-03-13,01:12:17,2024-03-13,04:12:17,126,km,3.8,Ml
84 km al N de El Salvador,-25.499 ,-69.481,2024-03-12,23:21:43,2024-03-13,02:21:43,96,km,3.2,Ml
22 km al E de VichuquÃ©n,-34.796 ,-71.774,2024-03-12,23:07:31,2024-03-13,02:07:31,42,km,3.1,Ml
50 km al N de Baquedano,-22.892 ,-69.939,2024-03-12,22:56:53,2024-03-13,01:56:53,46,km,2.6,Ml
26 km al SO de ChaÃ±aral.,-26.562 ,-70.728,2024-03-12,22:04:55,2024-03-13,01:04:55,30,km,2.9,Ml
