evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
33 km al E de Putre,-18.203 ,-69.247,2024-03-11,20:41:33,2024-03-11,23:41:33,149,km,2.9,Ml
44 km al SO de Mina Collahuasi,-21.055 ,-69.004,2024-03-11,20:27:42,2024-03-11,23:27:42,106,km,3.2,Ml
15 km al SO de Los Vilos,-32.006 ,-71.622,2024-03-11,19:47:30,2024-03-11,22:47:30,36,km,3.4,Ml
40 km al S de Linares,-36.198 ,-71.515,2024-03-11,18:34:34,2024-03-11,21:34:34,100,km,3.0,Ml
106 km al O de Pichilemu,-34.088 ,-73.110,2024-03-11,17:09:56,2024-03-11,20:09:56,18,km,2.6,Ml
40 km al N de Pica,-20.128 ,-69.342,2024-03-11,17:09:26,2024-03-11,20:09:26,106,km,2.8,Ml
109 km al NE de Socaire,-22.958 ,-67.078,2024-03-11,15:50:28,2024-03-11,18:50:28,223,km,3.6,Ml
76 km al E de Taltal,-25.404 ,-69.727,2024-03-11,14:35:04,2024-03-11,17:35:04,89,km,3.1,Ml
42 km al N de Mejillones,-22.724 ,-70.411,2024-03-11,14:22:23,2024-03-11,17:22:23,48,km,2.7,Ml
8 km al E de Cobquecura,-36.119 ,-72.708,2024-03-11,13:28:49,2024-03-11,16:28:49,56,km,3.2,Ml
47 km al N de ConstituciÃ³n,-34.926 ,-72.558,2024-03-11,11:22:45,2024-03-11,14:22:45,39,km,2.7,Ml
52 km al N de Calama,-22.016 ,-68.791,2024-03-11,11:19:56,2024-03-11,14:19:56,128,km,2.5,Ml
67 km al NE de Calama,-21.934 ,-68.638,2024-03-11,10:30:52,2024-03-11,13:30:52,105,km,3.7,Ml
41 km al NE de Calama,-22.139 ,-68.751,2024-03-11,10:03:45,2024-03-11,13:03:45,130,km,2.6,Ml
50 km al SO de OllagÃ¼e,-21.640 ,-68.436,2024-03-11,09:39:55,2024-03-11,12:39:55,137,km,2.7,Ml
31 km al E de San Fernando,-34.578 ,-70.654,2024-03-11,09:21:23,2024-03-11,12:21:23,126,km,2.6,Ml
67 km al SE de Socaire,-23.989 ,-67.394,2024-03-11,07:03:10,2024-03-11,10:03:10,210,km,3.3,Ml
25 km al O de Putre,-18.233 ,-69.788,2024-03-11,06:30:16,2024-03-11,09:30:16,113,km,3.8,Ml
54 km al NE de Calama,-22.054 ,-68.651,2024-03-11,04:15:40,2024-03-11,07:15:40,126,km,3.0,Ml
19 km al S de Pichilemu,-34.552 ,-72.051,2024-03-11,02:42:48,2024-03-11,05:42:48,46,km,2.7,Ml
30 km al NO de Quillagua,-21.411 ,-69.649,2024-03-11,00:17:47,2024-03-11,03:17:47,90,km,2.6,Ml
41 km al O de OllagÃ¼e,-21.288 ,-68.644,2024-03-10,23:51:05,2024-03-11,02:51:05,118,km,3.0,Ml
110 km al O de Puerto AysÃ©n,-45.568 ,-74.096,2024-03-10,23:49:52,2024-03-11,02:49:52,26,km,3.0,Ml
56 km al S de Socaire,-24.091 ,-67.974,2024-03-10,23:47:40,2024-03-11,02:47:40,239,km,3.1,Ml
32 km al NO de ChillÃ¡n,-36.408 ,-72.358,2024-03-10,23:26:49,2024-03-11,02:26:49,64,km,3.1,Ml
49 km al E de Pica,-20.418 ,-68.865,2024-03-10,21:40:21,2024-03-11,00:40:21,109,km,2.8,Ml
