evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
66 km al NE de OllagÃ¼e,-20.973 ,-67.678,2024-03-27,19:59:16,2024-03-27,22:59:16,225,km,3.7,Ml
72 km al SO de Mina La Escondida.,-24.840 ,-69.400,2024-03-27,19:58:11,2024-03-27,22:58:11,87,km,3.0,Ml
27 km al NO de La Ligua,-32.227 ,-71.351,2024-03-27,19:00:13,2024-03-27,22:00:13,40,km,2.6,Ml
19 km al SE de Los Andes.,-32.952 ,-70.449,2024-03-27,16:19:26,2024-03-27,19:19:26,20,km,2.8,Ml
46 km al O de San Pedro de Atacama,-22.857 ,-68.639,2024-03-27,16:02:45,2024-03-27,19:02:45,106,km,2.8,Ml
34 km al SO de Punitaqui,-30.986 ,-71.563,2024-03-27,13:28:10,2024-03-27,16:28:10,71,km,3.3,Ml
59 km al O de Mina La Escondida.,-24.423 ,-69.614,2024-03-27,12:29:39,2024-03-27,15:29:39,72,km,4.0,Ml
29 km al SO de OllagÃ¼e,-21.456 ,-68.390,2024-03-27,11:05:38,2024-03-27,14:05:38,113,km,2.8,Ml
31 km al SE de Pica,-20.740 ,-69.204,2024-03-27,10:56:09,2024-03-27,13:56:09,102,km,2.9,Ml
84 km al NE de San Pedro de Atacama,-22.259 ,-67.799,2024-03-27,09:23:23,2024-03-27,12:23:23,201,km,3.1,Ml
109 km al NE de San Pedro de Atacama,-22.114 ,-67.598,2024-03-27,07:38:17,2024-03-27,10:38:17,210,km,4.5,Mw
36 km al SO de Mina Collahuasi,-21.068 ,-68.882,2024-03-27,06:24:21,2024-03-27,09:24:21,106,km,2.6,Ml
24 km al SE de Los Vilos,-32.059 ,-71.321,2024-03-27,05:27:44,2024-03-27,08:27:44,82,km,3.4,Ml
33 km al O de Socaire,-23.540 ,-68.210,2024-03-27,02:08:28,2024-03-27,05:08:28,148,km,5.0,Mw
41 km al O de ToltÃ©n,-39.147 ,-73.644,2024-03-26,23:53:46,2024-03-27,02:53:46,33,km,2.8,Ml
13 km al O de La Ligua,-32.401 ,-71.354,2024-03-26,23:38:45,2024-03-27,02:38:45,70,km,2.6,Ml
55 km al N de Cobquecura,-35.653 ,-72.963,2024-03-26,23:22:46,2024-03-27,02:22:46,23,km,3.3,Ml
38 km al NE de Los Andes.,-32.611 ,-70.288,2024-03-26,23:07:52,2024-03-27,02:07:52,112,km,2.6,Ml
45 km al SO de Los Vilos,-32.257 ,-71.769,2024-03-26,22:53:31,2024-03-27,01:53:31,24,km,2.6,Ml
42 km al SO de Tierra Amarilla,-27.674 ,-70.629,2024-03-26,22:20:40,2024-03-27,01:20:40,56,km,4.0,Ml
21 km al NO de Tongoy,-30.091 ,-71.592,2024-03-26,21:31:20,2024-03-27,00:31:20,40,km,2.6,Ml
76 km al S de Socaire,-24.250 ,-67.708,2024-03-26,21:26:02,2024-03-27,00:26:02,217,km,2.5,Ml
