evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
80 km al SE de Socaire,-24.068 ,-67.299,2024-03-15,20:56:21,2024-03-15,23:56:21,216,km,3.5,Ml
44 km al SO de OllagÃ¼e,-21.527 ,-68.521,2024-03-15,20:38:49,2024-03-15,23:38:49,140,km,2.6,Ml
26 km al SE de Los Andes.,-32.988 ,-70.382,2024-03-15,20:25:53,2024-03-15,23:25:53,106,km,2.8,Ml
44 km al SO de Mejillones,-23.315 ,-70.811,2024-03-15,19:46:30,2024-03-15,22:46:30,47,km,3.0,Ml
67 km al S de CamiÃ±a,-19.877 ,-69.213,2024-03-15,19:22:20,2024-03-15,22:22:20,94,km,2.5,Ml
30 km al SE de Pica,-20.685 ,-69.125,2024-03-15,19:18:21,2024-03-15,22:18:21,95,km,2.8,Ml
40 km al O de La Ligua,-32.408 ,-71.659,2024-03-15,15:46:39,2024-03-15,18:46:39,36,km,2.6,Ml
76 km al SE de Socaire,-24.120 ,-67.419,2024-03-15,14:54:37,2024-03-15,17:54:37,224,km,4.2,Ml
83 km al SE de Socaire,-24.248 ,-67.513,2024-03-15,14:35:22,2024-03-15,17:35:22,231,km,3.6,Ml
80 km al O de Pisagua,-19.677 ,-70.975,2024-03-15,14:03:02,2024-03-15,17:03:02,35,km,3.0,Ml
77 km al S de Socaire,-24.283 ,-67.888,2024-03-15,11:31:16,2024-03-15,14:31:16,260,km,3.7,Ml
65 km al S de Socaire,-24.162 ,-67.756,2024-03-15,11:24:46,2024-03-15,14:24:46,235,km,2.7,Ml
79 km al O de Pisagua,-19.647 ,-70.966,2024-03-15,10:34:42,2024-03-15,13:34:42,30,km,3.0,Ml
39 km al NE de Iquique,-19.903 ,-69.971,2024-03-15,10:34:16,2024-03-15,13:34:16,62,km,2.6,Ml
96 km al E de Socaire,-23.238 ,-67.032,2024-03-15,08:42:46,2024-03-15,11:42:46,235,km,3.1,Ml
58 km al E de Quillagua,-21.742 ,-68.984,2024-03-15,07:00:12,2024-03-15,10:00:12,94,km,2.5,Ml
41 km al S de OllagÃ¼e,-21.570 ,-68.387,2024-03-15,06:28:24,2024-03-15,09:28:24,134,km,2.6,Ml
140 km al NO de ConstituciÃ³n,-34.537 ,-73.597,2024-03-15,01:49:53,2024-03-15,04:49:53,20,km,2.6,Ml
31 km al SO de OllagÃ¼e,-21.482 ,-68.361,2024-03-15,01:43:10,2024-03-15,04:43:10,135,km,3.5,Ml
40 km al NO de Mina Collahuasi,-20.592 ,-68.948,2024-03-15,01:41:40,2024-03-15,04:41:40,99,km,3.3,Ml
68 km al SO de OllagÃ¼e,-21.776 ,-68.549,2024-03-14,23:01:46,2024-03-15,02:01:46,131,km,2.6,Ml
