evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
41 km al SO de Mina Collahuasi,-21.154 ,-68.837,2024-03-30,15:39:59,2024-03-30,18:39:59,112,km,2.7,Ml
14 km al SO de Linares,-35.956 ,-71.679,2024-03-30,15:26:03,2024-03-30,18:26:03,76,km,2.5,Ml
114 km al SE de Socaire,-24.182 ,-66.978,2024-03-30,14:52:49,2024-03-30,17:52:49,208,km,3.8,Ml
20 km al S de San Pedro de Atacama,-23.099 ,-68.235,2024-03-30,14:03:14,2024-03-30,17:03:14,136,km,2.7,Ml
133 km al O de La Higuera,-29.422 ,-72.572,2024-03-30,13:57:43,2024-03-30,16:57:43,37,km,2.9,Ml
64 km al NE de Calama,-21.990 ,-68.589,2024-03-30,10:28:38,2024-03-30,13:28:38,127,km,2.8,Ml
25 km al SO de Antofagasta,-23.795 ,-70.599,2024-03-30,06:03:22,2024-03-30,09:03:22,58,km,4.2,Ml
39 km al SO de Mina Collahuasi,-21.072 ,-68.924,2024-03-30,05:35:06,2024-03-30,08:35:06,116,km,4.1,Ml
48 km al SO de OllagÃ¼e,-21.578 ,-68.516,2024-03-30,03:56:47,2024-03-30,06:56:47,132,km,3.7,Ml
59 km al N de Pica,-19.967 ,-69.225,2024-03-30,02:42:44,2024-03-30,05:42:44,94,km,2.7,Ml
49 km al NE de Pica,-20.210 ,-68.966,2024-03-30,02:01:40,2024-03-30,05:01:40,102,km,2.5,Ml
46 km al E de Los Andes.,-32.779 ,-70.109,2024-03-30,01:57:52,2024-03-30,04:57:52,141,km,3.3,Ml
60 km al NE de Pozo Almonte,-19.867 ,-69.393,2024-03-30,01:40:50,2024-03-30,04:40:50,90,km,2.7,Ml
76 km al SE de Mina La Escondida.,-24.843 ,-68.650,2024-03-30,00:54:13,2024-03-30,03:54:13,120,km,4.5,Ml
35 km al SO de OllagÃ¼e,-21.497 ,-68.419,2024-03-29,21:44:53,2024-03-30,00:44:53,145,km,2.7,Ml
