evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
84 km al S de Mina La Escondida.,-24.990 ,-69.309,2024-03-20,20:35:07,2024-03-20,23:35:07,89,km,3.2,Ml
65 km al E de Socaire,-23.559 ,-67.249,2024-03-20,20:12:45,2024-03-20,23:12:45,226,km,3.1,Ml
77 km al NE de San Pedro de Atacama,-22.283 ,-67.908,2024-03-20,18:05:12,2024-03-20,21:05:12,190,km,3.1,Ml
33 km al SE de Pica,-20.763 ,-69.197,2024-03-20,17:35:07,2024-03-20,20:35:07,112,km,2.8,Ml
71 km al S de Socaire,-24.227 ,-67.932,2024-03-20,15:17:13,2024-03-20,18:17:13,239,km,3.0,Ml
44 km al SO de OllagÃ¼e,-21.590 ,-68.415,2024-03-20,14:51:37,2024-03-20,17:51:37,130,km,2.5,Ml
28 km al SO de Canela Baja,-31.602 ,-71.627,2024-03-20,13:23:35,2024-03-20,16:23:35,30,km,2.5,Ml
36 km al NE de Farellones,-33.164 ,-70.002,2024-03-20,13:02:12,2024-03-20,16:02:12,11,km,2.5,Ml
14 km al N de Pica,-20.363 ,-69.355,2024-03-20,11:55:26,2024-03-20,14:55:26,88,km,2.9,Ml
78 km al NE de Calama,-21.878 ,-68.527,2024-03-20,11:39:59,2024-03-20,14:39:59,128,km,2.8,Ml
14 km al O de TirÃºa,-38.377 ,-73.652,2024-03-20,11:20:27,2024-03-20,14:20:27,22,km,2.8,Ml
17 km al E de CombarbalÃ¡,-31.177 ,-70.822,2024-03-20,08:07:28,2024-03-20,11:07:28,107,km,4.0,Ml
71 km al SO de Arica,-18.862 ,-70.863,2024-03-20,06:44:05,2024-03-20,09:44:05,24,km,2.9,Ml
96 km al O de Pisagua,-19.630 ,-71.131,2024-03-20,06:33:10,2024-03-20,09:33:10,38,km,3.2,Ml
82 km al O de Pisagua,-19.843 ,-70.953,2024-03-20,04:25:04,2024-03-20,07:25:04,32,km,2.8,Ml
33 km al O de Mina Collahuasi,-20.882 ,-68.965,2024-03-20,03:51:28,2024-03-20,06:51:28,103,km,2.9,Ml
34 km al O de Mina Collahuasi,-20.859 ,-68.978,2024-03-20,03:49:20,2024-03-20,06:49:20,106,km,2.8,Ml
39 km al NO de Caldera,-26.755 ,-71.005,2024-03-20,03:24:40,2024-03-20,06:24:40,35,km,2.6,Ml
39 km al NO de Caldera,-26.765 ,-71.020,2024-03-20,02:52:16,2024-03-20,05:52:16,31,km,4.0,Ml
65 km al O de OllagÃ¼e,-21.406 ,-68.849,2024-03-20,02:41:29,2024-03-20,05:41:29,111,km,2.6,Ml
46 km al SO de OllagÃ¼e,-21.567 ,-68.508,2024-03-20,02:33:14,2024-03-20,05:33:14,129,km,3.1,Ml
68 km al E de CombarbalÃ¡,-31.176 ,-70.285,2024-03-20,01:00:20,2024-03-20,04:00:20,126,km,3.3,Ml
41 km al N de San FabiÃ¡n,-36.198 ,-71.429,2024-03-20,00:06:30,2024-03-20,03:06:30,106,km,3.0,Ml
