evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
12 km al NO de Huasco,-28.386 ,-71.307,2023-12-08,20:17:48,2023-12-08,23:17:48,30,km,2.6,Ml
115 km al SE de Socaire,-24.076 ,-66.887,2023-12-08,19:56:51,2023-12-08,22:56:51,150,km,3.4,Ml
94 km al O de Tongoy,-30.362 ,-72.469,2023-12-08,18:53:32,2023-12-08,21:53:32,36,km,2.6,Ml
78 km al E de Quillagua,-21.773 ,-68.785,2023-12-08,18:51:57,2023-12-08,21:51:57,131,km,2.9,Ml
33 km al SE de Linares,-35.993 ,-71.278,2023-12-08,17:45:03,2023-12-08,20:45:03,110,km,3.0,Ml
64 km al SE de Socaire,-23.987 ,-67.440,2023-12-08,17:19:16,2023-12-08,20:19:16,217,km,3.0,Ml
24 km al E de Pisagua,-19.565 ,-69.989,2023-12-08,16:22:43,2023-12-08,19:22:43,37,km,2.8,Ml
6 km al E de Calama,-22.469 ,-68.874,2023-12-08,15:55:53,2023-12-08,18:55:53,120,km,2.6,Ml
117 km al S de Mina La Escondida.,-25.322 ,-68.972,2023-12-08,14:43:02,2023-12-08,17:43:02,120,km,4.4,Mw
47 km al SO de Tongoy,-30.619 ,-71.748,2023-12-08,14:35:44,2023-12-08,17:35:44,44,km,2.6,Ml
18 km al S de Quillagua,-21.811 ,-69.474,2023-12-08,13:55:59,2023-12-08,16:55:59,70,km,3.6,Ml
57 km al S de Socaire,-24.106 ,-67.878,2023-12-08,13:47:39,2023-12-08,16:47:39,247,km,2.9,Ml
71 km al E de Tierra Amarilla,-27.569 ,-69.551,2023-12-08,13:16:46,2023-12-08,16:16:46,112,km,2.5,Ml
56 km al SE de Socaire,-23.999 ,-67.570,2023-12-08,12:19:07,2023-12-08,15:19:07,258,km,3.1,Ml
17 km al E de Mina Los Pelambres,-31.828 ,-70.405,2023-12-08,12:18:56,2023-12-08,15:18:56,119,km,2.7,Ml
114 km al E de Socaire,-23.982 ,-66.857,2023-12-08,11:58:41,2023-12-08,14:58:41,197,km,4.6,Mw
71 km al O de Mina La Escondida.,-24.030 ,-69.701,2023-12-08,10:47:31,2023-12-08,13:47:31,60,km,2.9,Ml
50 km al SO de Los Vilos,-32.288 ,-71.799,2023-12-08,09:45:21,2023-12-08,12:45:21,25,km,2.5,Ml
48 km al N de Cami̱a,-18.895 ,-69.529,2023-12-08,08:41:05,2023-12-08,11:41:05,109,km,4.0,Ml
56 km al O de Los Vilos,-31.842 ,-72.100,2023-12-08,08:16:27,2023-12-08,11:16:27,30,km,2.6,Ml
17 km al SO de Linares,-35.936 ,-71.744,2023-12-08,07:07:40,2023-12-08,10:07:40,72,km,2.9,Ml
43 km al SE de Pica,-20.824 ,-69.114,2023-12-08,06:06:00,2023-12-08,09:06:00,109,km,2.6,Ml
74 km al NE de Calama,-21.911 ,-68.547,2023-12-08,05:32:10,2023-12-08,08:32:10,130,km,2.5,Ml
83 km al SE de Socaire,-24.115 ,-67.309,2023-12-08,01:59:11,2023-12-08,04:59:11,218,km,3.1,Ml
93 km al SE de Socaire,-24.273 ,-67.368,2023-12-08,00:40:12,2023-12-08,03:40:12,233,km,3.7,Ml
33 km al NO de San Pedro de Atacama,-22.756 ,-68.467,2023-12-08,00:02:04,2023-12-08,03:02:04,156,km,3.6,Ml
