evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
10 km al SE de Mina Collahuasi,-20.908 ,-68.621,2023-12-26,20:00:48,2023-12-26,23:00:48,124,km,2.9,Ml
41 km al SO de Huasco,-28.782 ,-71.434,2023-12-26,19:41:25,2023-12-26,22:41:25,44,km,2.7,Ml
38 km al E de Pica,-20.618 ,-68.987,2023-12-26,19:36:32,2023-12-26,22:36:32,102,km,2.7,Ml
35 km al O de Mina Collahuasi,-20.824 ,-68.998,2023-12-26,16:22:41,2023-12-26,19:22:41,95,km,2.5,Ml
35 km al NE de Rancagua,-33.956 ,-70.448,2023-12-26,16:02:37,2023-12-26,19:02:37,20,km,2.6,Ml
55 km al SO de OllagÃ¼e,-21.576 ,-68.625,2023-12-26,14:52:15,2023-12-26,17:52:15,124,km,2.6,Ml
31 km al N de Alto del Carmen,-28.490 ,-70.424,2023-12-26,12:56:54,2023-12-26,15:56:54,80,km,2.5,Ml
55 km al O de QuellÃ³n,-43.060 ,-74.292,2023-12-26,12:40:14,2023-12-26,15:40:14,35,km,2.6,Ml
64 km al SO de OllagÃ¼e,-21.740 ,-68.526,2023-12-26,11:30:07,2023-12-26,14:30:07,126,km,2.8,Ml
130 km al E de Alto del Carmen,-28.328 ,-69.251,2023-12-26,10:58:04,2023-12-26,13:58:04,130,km,2.8,Ml
71 km al SO de OllagÃ¼e,-21.808 ,-68.543,2023-12-26,09:35:25,2023-12-26,12:35:25,123,km,3.4,Ml
16 km al SO de Tongoy,-30.348 ,-71.625,2023-12-26,09:17:24,2023-12-26,12:17:24,20,km,2.5,Ml
137 km al O de TirÃºa,-38.673 ,-75.008,2023-12-26,06:38:30,2023-12-26,09:38:30,28,km,3.2,Ml
22 km al NE de Huasco,-28.311 ,-71.081,2023-12-26,02:27:32,2023-12-26,05:27:32,45,km,3.7,Ml
24 km al O de ChaÃ±aral.,-26.373 ,-70.866,2023-12-26,01:28:42,2023-12-26,04:28:42,50,km,3.9,Ml
49 km al NE de Cuya,-18.822 ,-69.888,2023-12-26,01:24:32,2023-12-26,04:24:32,86,km,3.4,Ml
33 km al O de OllagÃ¼e,-21.165 ,-68.567,2023-12-26,01:16:49,2023-12-26,04:16:49,141,km,2.6,Ml
44 km al SO de Mina Collahuasi,-21.070 ,-68.990,2023-12-26,01:04:35,2023-12-26,04:04:35,114,km,3.2,Ml
31 km al NO de Putre,-17.992 ,-69.759,2023-12-26,00:30:46,2023-12-26,03:30:46,122,km,2.7,Ml
122 km al NO de Lebu,-36.910 ,-74.716,2023-12-25,23:38:47,2023-12-26,02:38:47,36,km,3.0,Ml
43 km al O de ToltÃ©n,-39.102 ,-73.657,2023-12-25,23:36:59,2023-12-26,02:36:59,34,km,2.7,Ml
39 km al O de Mina La Escondida.,-24.324 ,-69.439,2023-12-25,22:35:34,2023-12-26,01:35:34,74,km,3.3,Ml
75 km al O de TirÃºa,-38.270 ,-74.344,2023-12-25,22:32:31,2023-12-26,01:32:31,38,km,2.9,Ml
33 km al SE de Baquedano,-23.483 ,-69.558,2023-12-25,21:10:52,2023-12-26,00:10:52,85,km,3.4,Ml
