evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
37 km al O de Mina La Escondida.,-24.298 ,-69.420,2023-12-02,17:53:21,2023-12-02,20:53:21,87,km,3.1,Ml
47 km al SO de Los Vilos,-32.283 ,-71.752,2023-12-02,14:34:36,2023-12-02,17:34:36,27,km,2.7,Ml
57 km al N de Mina Collahuasi,-20.319 ,-68.749,2023-12-02,13:12:05,2023-12-02,16:12:05,136,km,3.1,Ml
25 km al NO de Los Vilos,-31.761 ,-71.705,2023-12-02,13:10:31,2023-12-02,16:10:31,28,km,2.6,Ml
49 km al SO de CamiÃ±a,-19.673 ,-69.703,2023-12-02,12:59:59,2023-12-02,15:59:59,101,km,3.1,Ml
43 km al E de Los Andes.,-32.867 ,-70.140,2023-12-02,11:23:34,2023-12-02,14:23:34,119,km,3.1,Ml
64 km al NE de Quillagua,-21.355 ,-69.009,2023-12-02,11:13:56,2023-12-02,14:13:56,86,km,3.4,Ml
16 km al N de Canela Baja,-31.260 ,-71.512,2023-12-02,11:12:14,2023-12-02,14:12:14,54,km,3.3,Ml
28 km al O de Mina Collahuasi,-20.833 ,-68.931,2023-12-02,10:57:22,2023-12-02,13:57:22,104,km,2.7,Ml
46 km al SO de MarÃ­a Elena,-22.660 ,-69.952,2023-12-02,10:55:51,2023-12-02,13:55:51,44,km,2.9,Ml
86 km al SE de Socaire,-24.184 ,-67.346,2023-12-02,09:42:04,2023-12-02,12:42:04,222,km,3.6,Ml
20 km al E de Mina Los Pelambres,-31.827 ,-70.376,2023-12-02,08:44:07,2023-12-02,11:44:07,140,km,3.3,Ml
56 km al O de Taltal,-25.572 ,-71.010,2023-12-02,08:42:55,2023-12-02,11:42:55,42,km,2.9,Ml
40 km al SE de Socaire,-23.846 ,-67.610,2023-12-02,08:02:56,2023-12-02,11:02:56,289,km,4.4,Mw
42 km al NO de ValparaÃ­so,-32.715 ,-71.817,2023-12-02,06:59:11,2023-12-02,09:59:11,44,km,2.5,Ml
88 km al S de Antofagasta,-24.431 ,-70.343,2023-12-02,06:31:32,2023-12-02,09:31:32,41,km,5.2,Mw
29 km al O de ValparaÃ­so,-33.078 ,-71.925,2023-12-02,06:17:50,2023-12-02,09:17:50,35,km,3.1,Ml
18 km al NE de CamiÃ±a,-19.189 ,-69.314,2023-12-02,05:13:33,2023-12-02,08:13:33,104,km,2.9,Ml
16 km al NE de CamiÃ±a,-19.233 ,-69.304,2023-12-02,04:55:41,2023-12-02,07:55:41,108,km,5.7,Mw
35 km al SE de Socaire,-23.805 ,-67.636,2023-12-02,04:44:27,2023-12-02,07:44:27,255,km,3.3,Ml
39 km al SO de OllagÃ¼e,-21.454 ,-68.539,2023-12-02,01:28:14,2023-12-02,04:28:14,118,km,3.1,Ml
54 km al O de San Pedro de Atacama,-23.056 ,-68.707,2023-12-02,01:20:27,2023-12-02,04:20:27,102,km,2.6,Ml
34 km al O de Quillagua,-21.544 ,-69.843,2023-12-01,23:06:06,2023-12-02,02:06:06,89,km,2.6,Ml
22 km al SO de Cobquecura,-36.273 ,-72.971,2023-12-01,22:20:09,2023-12-02,01:20:09,19,km,2.8,Ml
185 km al O de Puerto AysÃ©n,-45.856 ,-74.984,2023-12-01,21:26:26,2023-12-02,00:26:26,20,km,2.8,Ml
