evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
34 km al SE de Vichuqu̩n,-35.135 ,-71.781,2023-12-17,20:52:04,2023-12-17,23:52:04,60,km,2.6,Ml
24 km al SE de Pica,-20.586 ,-69.120,2023-12-17,20:18:40,2023-12-17,23:18:40,108,km,2.7,Ml
23 km al N de Yungay,-36.923 ,-71.940,2023-12-17,17:03:48,2023-12-17,20:03:48,100,km,3.4,Ml
45 km al O de Mina Collahuasi,-20.892 ,-69.084,2023-12-17,16:01:04,2023-12-17,19:01:04,98,km,2.5,Ml
22 km al SO de Mina Collahuasi,-20.938 ,-68.837,2023-12-17,15:43:09,2023-12-17,18:43:09,122,km,3.2,Ml
27 km al SO de Sierra Gorda.,-23.105 ,-69.460,2023-12-17,15:28:49,2023-12-17,18:28:49,82,km,3.9,Ml
9 km al NE de Puerto Natales,-51.670 ,-72.404,2023-12-17,13:50:14,2023-12-17,16:50:14,40,km,3.8,Ml
35 km al S de Pica,-20.800 ,-69.377,2023-12-17,12:57:13,2023-12-17,15:57:13,93,km,2.7,Ml
68 km al S de Socaire,-24.205 ,-67.877,2023-12-17,12:07:22,2023-12-17,15:07:22,240,km,4.2,Ml
56 km al SO de Mina Collahuasi,-21.281 ,-68.892,2023-12-17,11:35:18,2023-12-17,14:35:18,116,km,2.5,Ml
79 km al NE de Socaire,-23.073 ,-67.356,2023-12-17,05:59:37,2023-12-17,08:59:37,268,km,2.7,Ml
86 km al NO de Quillagua,-21.168 ,-70.172,2023-12-17,03:38:08,2023-12-17,06:38:08,38,km,3.1,Ml
48 km al NO de Quillagua,-21.463 ,-69.949,2023-12-17,03:12:22,2023-12-17,06:12:22,76,km,2.9,Ml
53 km al SE de Socaire,-23.992 ,-67.614,2023-12-17,02:54:03,2023-12-17,05:54:03,256,km,2.6,Ml
81 km al SE de Socaire,-23.916 ,-67.183,2023-12-17,01:58:32,2023-12-17,04:58:32,249,km,3.8,Ml
18 km al S de La Higuera,-29.671 ,-71.251,2023-12-17,01:48:38,2023-12-17,04:48:38,76,km,3.0,Ml
26 km al NE de Cami̱a,-19.132 ,-69.269,2023-12-16,22:51:34,2023-12-17,01:51:34,116,km,2.8,Ml
43 km al E de Baquedano,-23.358 ,-69.421,2023-12-16,22:51:31,2023-12-17,01:51:31,81,km,2.7,Ml
67 km al NE de Calama,-21.948 ,-68.611,2023-12-16,22:29:06,2023-12-17,01:29:06,115,km,3.1,Ml
77 km al S de Mina La Escondida.,-24.959 ,-69.013,2023-12-16,21:51:44,2023-12-17,00:51:44,136,km,2.9,Ml
